Issue,Volume,title,authors,views,citations
424,88,Forecasting Hourly Electricity Demand Using Time-Varying Splines,Andrew Harvey & Siem Jan Koopman,62,52
424,88,Bayesian Nonparametrics for Compliance to Exposure Standards,"Michael J. Symons, Chu-Chih Chen & Michael R. Flynn",16,0
424,88,"The Fisher, Neyman-Pearson Theories of Testing Hypotheses: One Theory or Two?",E. L. Lehmann,105,92
424,88,Hodges-Lehmann Point Estimates of Treatment Effect in Observational Studies,Paul R. Rosenbaum,32,12
424,88,The Use and Interpretation of Residuals Based on Robust Estimation,"Joseph W. McKean, Simon J. Sheather & Thomas P. Hettmansperger",22,0
424,88,Procedures for the Identification of Multiple Outliers in Linear Models,Ali S. Hadi & Jeffrey S. Simonoff,92,97
424,88,Alternatives to the Median Absolute Deviation,Peter J. Rousseeuw & Christophe Croux,280,393
424,88,Optimal Kernel Weights under a Power Criterion,Stephen Blyth,16,1
424,88,Confidence Bands in Nonparametric Regression,R. L. Eubank & P. L. Speckman,63,36
424,88,Locally Adaptive Bandwidth Choice for Kernel Regression Estimators,"Michael Brockmann, Theo Gasser & Eva Herrmann",40,0
424,88,Analytical and Bootstrap Approximations to Estimator Distributions in L 1 Regression,"D. De Angelis, Peter Hall & G. A. Young",21,0
424,88,On Estimating Distribution Functions Using Nomination Samples,Paul H. Kvam & Francisco J. Samaniego,16,3
424,88,"Deconvolution, Bandwidth, and the Trispectrum",Andrew T. Walden & Mark L. Williams,19,5
424,88,Confidence Bands for the Median Survival Time as a Function of the Covariates in the Cox Model,Deborah Burr & Hani Doss,18,10
424,88,Cox Regression with Incomplete Covariate Measurements,D. Y. Lin & Z. Ying,54,65
424,88,Linear Combinations of Multiple Diagnostic Markers,John Q. Su & Jun S. Liu,31,84
424,88,Clustering Objects Generated by Linear Regression Models,"Sheldon Lou, Jiong Jiang & Kenneth Keng",18,0
424,88,Sign Tests in Multidimension: Inference Based on the Geometry of the Data Cloud,Probal Chaudhuri & Debapriya Sengupta,25,15
424,88,A Simple Approach to Testing Homogeneity of Order-Constrained Means,Michael P. McDermott & Govind S. Mudholkar,21,8
424,88,Analysis of Contingency Tables by Correspondence Models Subject to Order Constraints,Ya'Acov Ritov & Zvi Gilula,16,22
424,88,Generalized Least Squares F Test in Regression Analysis With Two-Stage Cluster Samples,"J. N. K. Rao, Brajendra C. Sutradhar & Kim Yue",19,3
424,88,Orthogonal Array-Based Latin Hypercubes,Boxin Tang,108,169
424,88,On the Construction of Trend-Resistant Designs for Comparing a Set of Test Treatments with a Set of Controls,Mike Jacroux,15,2
424,88,Optimal Experimental Design for Another's Analysis,Ruth Etzioni & Joseph B. Kadane,19,13
424,88,Bayesian Analysis for the Poly-Weibull Distribution,James O. Berger & Dongchu Sun,54,46
424,88,Posterior Cumulant Relationships in Bayesian Inference Involving the Exponential Family,"L. R. Pericchi, B. Sansó & A. F. M. Smith",20,4
424,88,Noninformative Priors and Nuisance Parameters,Bertrand Clarke & Larry Wasserman,18,6
424,88,When is Conflict Normal?,T. W. Lucas,13,2
424,88,Monotone Empirical Bayes Estimators Based on More Informative Samples,Hans C. van Houwelingen & Theo Stijnen,14,4
424,88,A Quasi-Empirical Bayes Method for Small Area Estimation,T. E. Raghunathan,21,7
424,88,The Analysis of Current Status Data on Point Processes,Jianguo Sun & John D. Kalbfleisch,27,13
424,88,Sampling the Leaves of a Tree with Equal Probabilities,Paul R. Rosenbaum,14,2
424,88,An Extension of Marshall and Olkin's Bivariate Exponential Distribution,Keunkwan Ryu,37,7
424,88,Book Reviews,,14,0
424,88,Publications Received,,10,0
424,88,Letters to the Editor: Extension of Surprising Covariances,Charles L. Anderson,16,5
424,88,Letters to the Editor: Comment on O'Sullivan,Didier A. Girard,11,0
424,88,Editorial Board Page,,12,0
423,88,Modeling Disease Marker Processes in AIDS,Yudi Pawitan & Steve Self,29,7
423,88,Nursing Home Discharges and Exhaustion of Medicare Benefits,Alan M. Garber & Thomas E. MaCurdy,14,6
423,88,The Effect of Marijuana Decriminalization on Hospital Emergency Room Drug Episodes: 1975–1978,Karyn E. Model,50,3
423,88,Quantity Discounts and Quality Premia for Illicit Drugs,Jonathan P. Caulkins & Rema Padman,34,22
423,88,Regression Analysis of Current-Status Data: An Application to Breast-Feeding,Laurence M. Grummer-Strawn,28,11
423,88,Choice Models for Predicting Divisional Winners in Major League Baseball,Daniel Barry & J. A. Hartigan,90,12
423,88,Response and Sequencing Errors in Surveys: A Discrete Contagious Regression Analysis,Daniel H. Hill,16,0
423,88,The Identification of Multiple Outliers,Laurie Davies & Ursula Gather,178,156
423,88,Comment,Jeffrey S. Simonoff,14,1
423,88,Comment,Nick Fieller,18,0
423,88,Comment,Vic Barnett,16,0
423,88,Comment,A. H. Welsh,15,1
423,88,Rejoinder,Laurie Davies & Ursula Gather,18,0
423,88,Computer-Intensive Methods for Tests about the Mean of an Asymmetrical Distribution,Clifton D. Sutton,20,19
423,88,Some Graphical Displays and Marginal Regression Analyses for Recurrent Failure Times and Time Dependent Covariates,Margaret Sullivan Pepe & Jianwen Cai,65,83
423,88,ATS Methods: Nonparametric Regression for Non-Gaussian Data,"William S. Cleveland, Colin L. Mallows & Jean E. McRae",25,2
423,88,Exploring Regression Structure Using Nonparametric Functional Estimation,Alexander M. Samarov,36,29
423,88,A Cross-Validatory Choice of Smoothing Parameter in Adaptive Location Estimation,Byeong U. Park,15,1
423,88,Smoothing Bias in Density Derivative Estimation,Thomas M. Stoker,24,4
423,88,Robustness of the Likelihood Ratio Test for a Change in Simple Linear Regression,Hyune-Ju Kim & Lujing Cai,18,6
423,88,"A Bounded Influence, High Breakdown, Efficient Regression Estimator",Clint W. Coakley & Thomas P. Hettmansperger,34,54
423,88,Variable Selection via Gibbs Sampling,Edward I. George & Robert E. McCulloch,304,467
423,88,Sequential Analysis for Censored Regression Data,Minggao Gu & Zhiliang Ying,17,3
423,88,Generalized Confidence Intervals,Samaradasa Weerahandi,78,208
423,88,The Construction of Upper Confidence Bounds on the Range of Several Location Parameters,"Eve Bofinger, Anthony J. Hayter & Wei Liu",13,5
423,88,Some Statistical Procedures for Combining Independent Tests,"Thomas Mathew, Bimal Kumar Sinha & Leping Zhou",19,10
423,88,On a Monotonicity Problem in Step-Down Multiple Test Procedures,H. Finner,15,51
423,88,Characterization of Regularity for Single Replicate Factorial Designs,Daniel T. Voss,13,0
423,88,Optimal Data Augmentation Strategies for Additive Models,"Richard M. Heiberger, Dulal K. Bhaumik & Burt Holland",14,4
423,88,Exact Inference about the Within-Subject Variability in 2 × 2 Crossover Trials,Olivier Guilbaud,26,4
423,88,Fitting Continuous ARMA Models to Unequally Spaced Spatial Data,Richard H. Jones & Aldo V. Vecchia,42,12
423,88,Nonlinear Additive ARX Models,Rong Chen & Ruey S. Tsay,44,41
423,88,Bayesian Inference and Prediction for Mean and Variance Shifts in Autoregressive Time Series,Robert E. McCulloch & Ruey S. Tsay,55,44
423,88,Semiparametric Bayesian Analysis of Multiple Event Time Data,Debajyoti Sinha,20,18
423,88,Multiple Imputation in Mixture Models for Nonignorable Nonresponse with Follow-ups,"Robert J. Glynn, Nan M. Laird & Donald B. Rubin",44,51
423,88,Empirical Bayes Estimation for the Finite Population Mean on the Current Occasion,B. Nandram & J. Sedransk,15,1
423,88,Post-Stratification: A Modeler's Perspective,R. J. A. Little,88,50
423,88,Generalized Raking Procedures in Survey Sampling,"Jean-Claude Deville, Carl-Erik Särndal & Olivier Sautory",102,84
423,88,On the Accuracy of Fieller Intervals for Binary Response Data,R. R. Sitter & C. F. J. Wu,21,0
423,88,"Improved Eaton Bounds for Linear Combinations of Bounded Random Variables, with Statistical Applications",Jean-Marie Marie & Marc Hallin,24,0
423,88,Statistical Inference Procedures for Bivariate Archimedean Copulas,Christian Genest & Louis-Paul Rivest,180,279
423,88,Undercount in the 1990 Census: Special Section,Nathaniel Schenker,13,3
423,88,The 1990 Post-Enumeration Survey: Operations and Results,Howard Hogan,15,37
423,88,Estimation of Population Coverage in the 1990 United States Census Based on Demographic Analysis,"J. Gregory Robinson, Bashir Ahmed, Prithwis Das Gupta & Karen A. Woodrow",29,19
423,88,Comment Uncertainty in Demographic Analysis,Clifford C. Clogg & Christine L. Himes,10,0
423,88,Comment,Jeffrey S. Passel,10,0
423,88,Rejoinder,"J. Gregory Robinson, Bashir Ahmed, Prithwis Das Gupta & Karen A. Woodrow",10,0
423,88,Accuracy of the 1990 Census and Undercount Adjustments,Mary H. Mulry & Bruce D. Spencer,19,14
423,88,"Combining Census, Dual-System, and Evaluation Study Data to Estimate Population Shares",Alan M. Zaslavsky,21,5
423,88,Using Information from Demographic Analysis in Post-Enumeration Survey Estimation,William R. Bell,21,16
423,88,Assessing Between-Block Heterogeneity within the Post-Strata of the 1990 Post-Enumeration Survey,N. Hengartner & T. P. Speed,13,2
423,88,Comment,Joseph L. Schafer,11,0
423,88,Comment,Donald Ylvisaker,9,0
423,88,Rejoinder,N. Hengartner & T. P. Speed,10,0
423,88,Estimating Heterogeneity in the Probabilities of Enumeration for Dual-System Estimation,"Juha M. Alho, Mary H. Mulry, Kent Wurdeman & Jay Kim",19,14
423,88,A Three-Sample Multiple-Recapture Approach to Census Population Estimation with Heterogeneous Catchability,"John N. Darroch, Stephen E. Fienberg, Gary F. V. Glonek & Brian W. Junker",19,36
423,88,Hierarchical Logistic Regression Models for Imputation of Unresolved Enumeration Status in Undercount Estimation,"Thomas R. Belin, Gregg J. Diffendal, Steve Mack, Donald B. Rubin, Joseph L. Schafer & Alan M. Zaslavsky",25,12
423,88,Comment,Roderick J. A. Little,10,0
423,88,Comment,Kenneth W. Wachter,8,0
423,88,Rejoinder,"Thomas R. Belin, Gregg J. Diffendal, Steve Mack, Donald B. Rubin, Joseph L. Schafer & Alan M. Zaslavsky",11,0
423,88,Book Reviews,,10,0
423,88,Publications Received,,8,0
423,88,Editorial Board Page,,10,0
422,88,Editors' Report for 1992,"Roderick J. A. Little, Edward J. Wegman & Donald Guthrie",10,0
422,88,Regional Trends in Sulfate Wet Deposition,Gary W. Oehlert,17,23
422,88,On the Use of Cause-Specific Failure and Conditional Failure Probabilities: Examples from Clinical Oncology Data,"Jeffrey J. Gaynor, Eric J. Feuer, Claire C. Tan, Danny H. Wu, Claudia R. Little, David J. Straus, Bayard D. Clarkson & Murray F. Brennan",49,169
422,88,Experimental Design for Clonogenic Assays in Chemotherapy,Salomon Minkin,13,5
422,88,Statistical Modeling of Expert Ratings on Medical Treatment Appropriateness,John S. Uebersax,23,25
422,88,A Bayesian Sequential Experimental Study of Learning in Games,"Mahmoud A. El-Gamal, Richard D. McKelvey & Thomas R. Palfrey",24,11
422,88,An Algorithm for the Detection and Measurement of Rail Surface Defects,Thomas H. Short,23,0
422,88,Predicting Shifts in the Mean of a Multivariate Time Series Process: An Application in Predicting Business Failures,Panayiotis T. Theodossiou,34,34
422,88,Integration of Multimodal Functions by Monte Carlo Importance Sampling,Man-Suk Oh & James O. Berger,34,30
422,88,Survival Trees by Goodness of Split,Michael Leblanc & John Crowley,64,84
422,88,Multivariate Normal Mixtures: A Fast Consistent Method of Moments,Bruce G. Lindsay & Prasanta Basak,27,17
422,88,A Semiparametric Bootstrap Technique for Simulating Extreme Order Statistics,Daniel Zelterman,29,8
422,88,Linear Model Selection by Cross-validation,Jun Shao,322,418
422,88,Smoothing Spline Density Estimation: A Dimensionless Automatic Algorithm,Chong Gu,26,14
422,88,Robust Singular Value Decompositions: A New Approach to Projection Pursuit,Larry P. Ammann,31,19
422,88,Unmasking Outliers and Leverage Points: A Confirmation,Wing-Kam Fung,30,28
422,88,Comparison of Smoothing Parameterizations in Bivariate Kernel Density Estimation,M. P. Wand & M. C. Jones,76,82
422,88,Adaptive Smoothing and Density-Based Tests of Multivariate Normality,A. W. Bowman & P. J. Foster,20,18
422,88,Nonlinear Experiments: Optimal Design and Inference Based on Likelihood,Probal Chaudhuri & Per A. Mykland,35,23
422,88,Assessing Influence in Variable Selection Problems,Christian Léger & Naomi Altman,19,1
422,88,Linear Regression Analysis for Highly Stratified Failure Time Data,"Eric W. Lee, L. J. Wei & Z. Ying",23,15
422,88,On Estimating a Survival Curve Subject to a Uniform Stochastic Ordering Constraint,Javier Rojo & Francisco J. Samaniego,14,9
422,88,Identifiability of Bivariate Survival Curves from Censored Data,Ronald C. Pruitt,20,3
422,88,The Accuracy of Elemental Set Approximations for Regression,Douglas M. Hawkins,19,12
422,88,Maximum Likelihood Estimation of Regression Models with Stochastic Trend Components,Neil Shephard,18,8
422,88,Testing for a Moving Average Unit Root in Autoregressive Integrated Moving Average Models,Pentti Saikkonen & Ritva Luukkonen,19,24
422,88,Nonparametric Estimation of Rate Equations for Nutrient Uptake,Kristen Meier & Douglas Nychka,15,1
422,88,Shrinkage Estimators of Relative Potency,"P. T. Kim, E. M. Carter, J. J. Hubert & K. J. Hand",15,1
422,88,On Optimal Screening Ages,Giovanni Parmigiani,16,21
422,88,Hypothesis Testing with Complex Survey Data: The Use of Classical Quadratic Test Statistics with Particular Reference to Regression Problems,Barry I. Graubard & Edward L. Korn,13,5
422,88,Experimental Designs for Model Discrimination,Friedrich Pukelsheim & James L. Rosenberger,26,12
422,88,Combining Independent Tests in Linear Models,Leping Zhou & Thomas Mathew,17,16
422,88,A New Confidence Interval Method Based on the Normal Approximation for the Difference of Two Binomial Probabilities,Peter H. Peskun,22,11
422,88,Estimating Hot Numbers and Testing Uniformity for the Lottery,Richard Johnson & Jerome Klotz,15,8
422,88,Bayesian Analysis of Binary and Polychotomous Response Data,James H. Albert & Siddhartha Chib,335,678
422,88,Saddlepoint Approximations to the CDF of Some Statistics with Nonnormal Limit Distributions,"Andrew T. A. Wood, James G. Booth & Ronald W. Butler",46,28
422,88,Bayes and Empirical Bayes Procedures for Comparing Parameters,Marc J. Sobel,27,1
422,88,Book Reviews,,16,0
422,88,Publications Received,,11,0
422,88,Comment on Hasofer and Wang,E. Castillo & J. M. Sarabia,11,0
422,88,“Tilt”,Norman L. Johnson,9,0
422,88,"Comment on Potthoff, Woodbury, and Manton",Phillip S. Kott,8,0
422,88,Reply to Kott's Letter,"Richard F. Potthoff, Max A. Woodbury & Kenneth G. Manton",11,0
422,88,Correction,,10,0
422,88,Editorial Board Page,,11,0
421,88,Editorial Board,,15,0
421,88,Enhancing Statistical Literacy: Enriching Our Society,Katherine K. Wallman,104,6
421,88,Approximate Inference in Generalized Linear Mixed Models,N. E. Breslow & D. G. Clayton,477,241
421,88,The AIDS Epidemic: Estimating Survival After AIDS Diagnosis From Surveillance Data,"Xin Ming Tu, Xiao-Li Meng & Marcello Pagano",15,5
421,88,Using Events From Dropouts in Nonparametric Survival Function Estimation With Application to Incubation of AIDS,"D. R. Hoover, A. Muñoz, V. Carey, J. M. G. Taylor, M. VanRaden, J. S. Chmiel, L. Kingsley & The Multicenter AIDS Cohort Study",14,0
421,88,Use of Compliance Measures in an Analysis of the Effect of Diltiazem on Mortality and Reinfarction After Myocardial Infarction,"D. Oakes, A. J. Moss, J. L. Fleiss, J. T. Bigger, T. Therneau, S. W. Eberly, M. P. McDermott, A. Manatunga, E. Carleen, J. Benhorin & The Multicenter Diltiazem Post-Infarction Trial Research Group",11,2
421,88,Evaluating an Anti-Drinking and Driving Advertising Campaign With a Sample Survey and Time Series Intervention Analysis,"John P. Murry, Antonie Stam & John L. Lastovicka",49,3
421,88,Is Pitman Closeness a Reasonable Criterion?,"Christian P. Robert, J. T. Gene Hwang & William E. Strawderman",27,7
421,88,Comment,"Malay Ghosh, J. P. Keating & Pranab Kumar Sen",14,5
421,88,Comment,Shyamal Das Peddada,11,1
421,88,Comment,C. R. Rao,10,0
421,88,Comment,George Casella & Martin T. Wells,9,0
421,88,Comment,Colin R. Blyth,12,1
421,88,Rejoinder,"Christian P. Robert, J. T. Gene Hwang & William E. Strawderman",9,0
421,88,A Surprising Covariance Involving the Minimum Of Multivariate Normal Variables,Andrew F. Siegel,21,5
421,88,Simpson's Paradox and Related Phenomena,Myra L. Samuels,44,4
421,88,Poststratification and Conditional Variance Estimation,Richard Valliant,30,7
421,88,A Unified Approach to Measures of Privacy in Randomized Response Models: A Utilitarian Perspective,Lars Ljungqvist,23,2
421,88,On Recensoring for Censored Paired Data,"J. Jack Lee, Ker-Chau Li & Robert M. Elashoff",13,0
421,88,"Predictor Sort Sampling, Tight T'S, and the Analysis of Covariance",Steve Verrill,10,1
421,88,Pattern-Mixture Models for Multivariate Incomplete Data,Roderick J. A. Little,106,76
421,88,Statistical Inference Based on Pseudo-Maximum Likelihood Estimators in Elliptical Populations,"Yutaka Kano, Maia Berkane & Peter M. Bentler",22,3
421,88,Maximum Weighted Partial Likelihood Estimators for the Cox Model,Peter Sasieni,32,2
421,88,Testing Against Ordered Alternatives for Censored Survival Data,"P. Y. Liu, Stephanie Green, Michael Wolf & John Crowley",17,2
421,88,Bahadur Efficiency of Tests of Separate Hypotheses and Adaptive Test Statistics,Andrew L. Rukhin,30,2
421,88,Loss in Efficiency Caused by Omitting Covariates and Misspecifying Exposure in Logistic Regression Models,Melissa Dowd Begg & Stephen Lagakos,15,3
421,88,Prediction of Random Effects in the Generalized Linear Model,Myron A. Waclawiw & Kung-Yee Liang,29,0
421,88,Iterative Weighted Least Squares Estimation in Heteroscedastic Linear Models,Peter M. Hooper,22,3
421,88,Case-Control Studies With Errors in Covariates,"R. J. Carroll, M. H. Gail & J. H. Lubin",21,9
421,88,Inferences About Exposure-Disease Associations Using Probability-of-Exposure Information,Glen A. Satten & Lawrence L. Kupper,18,3
421,88,Mixture Estimation From Multichannel Image Data,Finbarr O'Sullivan,18,0
421,88,Conjugate Gradient Acceleration of the EM Algorithm,Mortaza Jamshidian & Robert I. Jennrich,73,5
421,88,A Fast Algorithm for the Repeated Evaluation of the Likelihood of a General Linear Process for Long Series,Alberto Luceño,13,2
421,88,Computation of High Breakdown Nonlinear Regression Parameters,Arnold J. Stromberg,34,4
421,88,Rank-Based Methods for Multivariate Linear Models,James B. Davis & Joseph W. McKean,14,6
421,88,A Quality Index Based on Data Depth and Multivariate Rank Tests,Regina Y. Liu & Kesar Singh,48,26
421,88,"Robust Estimation, Nonnormalities, and Generalized Exponential Distributions",Jenny N. Lye & Vance L. Martin,30,7
421,88,Bias Robust Estimation in Finite Populations Using Nonparametric Calibration,"Raymond L. Chambers, Alan H. Dorfman & Thomas E. Wehrly",22,4
421,88,Computation of Certain Minimum Distance Estimators in AR[k] Model,Sunil K. Dhar,19,1
421,88,Joint Estimation of Model Parameters and Outlier Effects in Time Series,Chung Chen & Lon-Mu Liu,264,37
421,88,Functional-Coefficient Autoregressive Models,Rong Chen & Ruey S. Tsay,105,47
421,88,A Bayesian Analysis for Change Point Problems,Daniel Barry & J. A. Hartigan,163,23
421,88,Asymptotic Behavior of the Gibbs Sampler,K. S. Chan,28,3
421,88,Understanding Elongation: The Scale Contaminated Normal Family,John R. Gleason,16,3
421,88,Bivariate Distributions With Nonmonotone Dependence Structure,Marco Scarsini & Achilles Venetoulias,35,1
421,88,Stochastic Bifurcation Processes and Distributions of Fractions,Roman Krzysztofowicz & Sharon Reese,16,0
421,88,On Testing the Validity of Sequential Probability Forecasts,F. Seillier-Moiseiwitsch & A. P. Dawid,21,3
421,88,Reference Priors When the Stopping Rule Depends on the Parameter of Interest,Keying Ye,16,3
421,88,Estimating the Number of Species: A Review,J. Bunge & M. Fitzpatrick,96,30
421,88,Book Reviews,"Stephen E. Fienberg, Rudolf Beran, William M. Sallas, T. N. Srinivasan, Elizabeth A. Stasny, Paul S. Albert, Keith E. Muller, Peter A. Lachenbruch, Walter W. Stroup, Robert F. Woolson, Renato Assuncao, Paul D. Sampson, Weng Kee Wong, Elizabeth H. Slate, W. J. Padgett, Harvey Goldstein, Jean-Francois Angers, John D. Morris & Donald Guthrie",13,0
420,87,On the Quality of Reinterview Data with Application to the Current Population Survey,Paul P. Biemer & Gösta Forsman,16,9
420,87,Estimation Using Multiyear Rotation Design Sampling in Agricultural Surveys,Raj S. Chhikara & Lih-Yuan Deng,16,2
420,87,The Chilean Plebiscite: Projections without Historic Data,Eduardo Engel & Achilles Venetoulias,15,1
420,87,"Flexible Methods for Analyzing Survival Data Using Splines, with Applications to Breast Cancer Prognosis",Robert J. Gray,111,129
420,87,Secondary Data Analysis when there are Missing Observations,"R. Wang, J. Sedransk & J. H. Jinn",31,5
420,87,Estimating the Size-selectivity of Fishing Gear by Conditioning on the Total Catch,Russell B. Millar,40,60
420,87,"Estimating a Multivariate Proportional Hazards Model for Clustered Data Using the EM Algorithm, with an Application to Child Survival in Guatemala",Guang Guo & Germán Rodríguez,37,42
420,87,Age Patterns of Marital Fertility: Revising the Coale–Trussell Method,Yu Xie & Ellen Efron Pimentel,30,1
420,87,Leverage and Superleverage in Nonlinear Regression,Roy T. St Laurent & R. Dennis Cook,18,6
420,87,Breakdown in Nonlinear Regression,Arnold J. Stromberg & David Ruppert,25,21
420,87,Design-adaptive Nonparametric Regression,Jianqing Fan,199,273
420,87,Preaveraged Localized Orthogonal Polynomial Estimators for Surface Smoothing and Partial Differentiation,A. S. Azari & Hans-Georg Müller,21,5
420,87,"Kernel Regression When the Boundary Region is Large, with an Application to Testing the Adequacy of Polynomial Models",Jeffrey D. Hart & Thomas E. Wehrly,16,19
420,87,On Principal Hessian Directions for Data Visualization and Dimension Reduction: Another Application of Stein's Lemma,Ker-Chau Li,108,139
420,87,Measurement Error Regression with Unknown Link: Dimension Reduction and Data Visualization,Raymond J. Carroll & Ker-Chau Li,32,17
420,87,Diagnostics for Nonparametric Regression Models with Additive Terms,Chong Gu,22,7
420,87,"Diagnostics for a Cumulative Multinomial Generalized Linear Model, with Applications to Grouped Toxicological Mortality Data","R. J. O'Hara Hines, J. F. Lawless & E. M. Carter",24,4
420,87,Frequency Domain Diagnostics for Linear Smoothers,Michael G. Schlax & Dudley B. Chelton,30,22
420,87,Testing Causality between Two Vectors in Multivariate Autoregressive Moving Average Models,"Hafida Boudjellaba, Jean-Marie Dufour & Roch Roy",24,21
420,87,Linear Regression Analysis for Multivariate Failure Time Observations,J. S. Lin & L. J. Wei,24,22
420,87,"Propagation of Probabilities, Means, and Variances in Mixed Graphical Association Models",Steffen L. Lauritzen,46,122
420,87,Parameter Updating in a Bayes Network,Sharon-Use Normand & David Tritchler,36,6
420,87,De Finetti-type Representations for Life Distributions,Richard E. Barlow & Max B. Mendel,25,20
420,87,Conjugate Priors for Exponential Families Having Quadratic Variance Functions,Guido Consonni & Piero Veronese,29,7
420,87,Ranking and Estimation of Related Means in the Presence of a Covariate—A Bayesian Approach,Duncan K. H. Fong,16,0
420,87,Improved Tests for Comparing Treatments against a Control and other One-Sided Problems,Arthur Cohen & H. B. Sackrowitz,19,7
420,87,Normal Goodness-of-Fit Tests for Multinomial Models with Large Degrees of Freedom,Gerhard Osius & Dieter Rojek,31,23
420,87,The Optimal Size of a Preliminary Test of Linear Restrictions in a Misspecified Regression Model,"David E. A. Giles, Offer Lieberman & Judith A. Giles",15,2
420,87,Multidimensional Designs for Two-Factor Experiments,A. M. Dean & S. M. Lewis,16,0
420,87,Conditionally Consistent Estimators Using Only Probabilities of Selection in Complex Sample Surveys,Louis Rizzo,21,0
420,87,Outlier Resistant Alternatives to the Ratio Estimator,Jean-Philippe Gwet & Louis-Paul Rivest,30,6
420,87,Characterizing Linear Birth and Death Processes,Lorrie L. Hoffman,27,1
420,87,Information Ratios for Validating Mixture Analyses,Michael P. Windham & Adele Cutler,24,33
420,87,The Use of Names for Linking Personal Records,"Howard B. Newcombe, Martha E. Fair & Pierre Lalonde",24,9
420,87,Comment,Max G. Arellano,12,0
420,87,Rejoinder,"Howard B. Newcombe, Martha E. Fair & Pierre Lalonde",13,0
420,87,Power Calculations for General Linear Multivariate Models Including Repeated Measures Applications,"Keith E. Muller, Lisa M. Lavange, Sharon Landesman Ramey & Craig T. Ramey",78,46
420,87,Regression with Missing X's: A Review,Roderick J. A. Little,169,56
420,87,Book Reviews,,11,0
420,87,Publications Received,,11,0
420,87,Correction,,11,0
420,87,Editorial Board Page,,12,0
419,87,The Bayes/Non-Bayes Compromise: A Brief Review,I. J. Good,46,36
419,87,Some Statistical Issues in Medicine and Forensics,Seymour Geisser,25,1
419,87,Hierarchical Bayes Models for the Progression of HIV Infection Using Longitudinal CD4 T-Cell Numbers,"Nicholas Lange, Bradley P. Carlin & Alan E. Gelfand",36,37
419,87,Comment,Thomas A. Louis,11,0
419,87,Comment,Jeremy M. G. Taylor & Mark R. Segal,11,0
419,87,Rejoinder,"Nicholas Lange, Bradley P. Carlin & Alan E. Gelfand",10,0
419,87,"Pediatric AIDS in New York City: Estimating the Distributions of Infection, Latency, and Reporting Delay and Projecting Future Incidence","Victor Degruttola, Xin Ming Tu & Marcello Pagano",13,5
419,87,Time-Dependent Association Measures for Bivariate Survival Distributions,"Jon E. Anderson, Thomas A. Louis, Niels V. Holm & Bent Harvald",25,27
419,87,Bivariate Latent Variable Models for Clustered Discrete and Continuous Outcomes,Paul J. Catalano & Louise M. Ryan,45,0
419,87,Modeling and Forecasting U.S. Mortality,Ronald D. Lee & Lawrence R. Carter,266,134
419,87,Comment,Robert McNown,11,3
419,87,Comment,Juha M. Alho,10,0
419,87,Rejoinder,Ronald D. Lee & Lawrence R. Carter,11,0
419,87,A Feasible Bayesian Estimator of Quantiles for Projectile Accuracy from Non-iid Data,James C. Spall & John L. Maryak,17,7
419,87,Estimating the Lyapunov Exponent of a Chaotic System with Nonparametric Regression,"Daniel F. McCaffrey, Stephen Ellner, A. Ronald Gallant & Douglas W. Nychka",47,29
419,87,The Importance of Assessing Measurement Reliability in Multivariate Regression,Leon Jay Gleser,21,21
419,87,Estimation of within Model Parameters in Regression Models with a Nested Error Structure,Govinda J. Weerakkody & Dallas E. Johnson,13,4
419,87,Identifiability in Multivariate Dynamic Linear Errors-in-Variables Models,Eugen Nowak,18,8
419,87,Mean Squared Error of Estimation or Prediction under a General Linear Model,David A. Harville & Daniel R. Jeske,53,0
419,87,On the Distributional Properties of Model Selection Criteria,Ping Zhang,29,15
419,87,The Little Bootstrap and other Methods for Dimensionality Selection in Regression: X-Fixed Prediction Error,Leo Breiman,49,63
419,87,A Resampling Procedure for Complex Survey Data,R. R. Sitter,55,33
419,87,"Testing the Rank and Definiteness of Estimated Matrices with Applications to Factor, State-Space and ARMA Models",Len Gill & Arthur Lewbel,22,19
419,87,ARMA Covariance Structures with Time Heteroscedasticity for Repeated Measures Experiments,James Rochon,17,13
419,87,Residual Diagnostics for Mixture Models,Bruce G. Lindsay & Kathryn Roeder,45,20
419,87,Diagnostics for Overdispersion,Lisa M. Ganio & Daniel W. Schafer,30,11
419,87,Existence and Uniqueness of the Maximum Likelihood Estimator for a Multivariate Probit Model,Emmanuel Lesaffre & Heinz Kaufmann,21,10
419,87,A Generalizable Formulation of Conditional Logit with Diagnostics,Ehsan S. Soofi,20,24
419,87,The Analysis of Repeated Categorical Measurements Subject to Nonignorable Nonresponse,Mark R. Conaway,15,17
419,87,Testing Hypotheses about an Identified Treatment when there are Multiple Endpoints,"Eugene M. Laska, Dei-In Tang & Morris J. Meisner",13,0
419,87,Minimum Distance Estimators of Scale with Censored Data,Melinda H. Harder,19,1
419,87,Adaptive Bayesian Classification of Spatial Data,Ruben Klein & S. James Press,26,8
419,87,A Technique for Estimating Marginal Posterior Densities in Hierarchical Models Using Mixtures of Conditional Densities,Valen E. Johnson,13,3
419,87,Facilitating the Gibbs Sampler: The Gibbs Stopper and the Griddy-Gibbs Sampler,Christian Ritter & Martin A. Tanner,61,91
419,87,"An Elementary Approach to Weak Convergence for Quantile Processes, with Applications to Censored Survival Data",Hani Doss & Richard D. Gill,19,22
