Issue,Volume,title,authors,views,citations
132,17,The Significance of Some Recent Smallpox Statistics for the Pacific Coast,Louis I. Dublin,6,0
132,17,Reviews,,8,0
131,17,The Classification of the Statistical Employees of the United States Government at Washington,Lewis Meriam,8,0
131,17,An Index of Incomes,K. G. Karsten,11,0
131,17,A Graphic Method for Presenting Comparative Cost Analyses,H. R. Bonner,9,0
131,17,The Measurement of Labor Productivity,P. Sargant Florence,9,0
131,17,Prices during the War,Walter W. Stewart,6,0
131,17,Control Statistics of Coal Production and Distribution,F. G. Tryon,6,0
131,17,International Price Indexes,Katharine Snodgrass,7,0
131,17,Results of Two Years' Operation of the Literacy Test for Admission of Immigrants,Louis Bloch,6,0
131,17,Statistics of College Graduates,J. P. Shaw Jr.,7,0
131,17,The Best Index of Build,Charles B. Davenport,6,0
131,17,Family Statistics in New Zealand,Robert M. Woodbury,6,0
131,17,Federal Reserve Board's Indexes on Condition of Retail Trade,F. W. Jones,6,0
131,17,Developments in the Banking Field with Special Reference to Federal Reserve Matters,M. Jacobson & E. A. Goldenweiser,6,0
131,17,Life Tables for the City of Havana,Louis I. Dublin,6,0
131,17,International Statistical Organization under the League of Nations,,6,0
131,17,Reviews,,6,0
130,17,Cost of Production Statistics,Lewis H. Haney,5,0
130,17,Suggestions as to the Laws of Capital Return under Conditions of Free Competition,M. C. Rorty,6,0
130,17,The Improvement of Criminal Statistics in the United States,Louis N. Robinson,5,0
130,17,The Conception of Statistics as a Technique,John Cummings,6,0
130,17,The Analysis of a Census,G. H. Knibbs,6,1
130,17,The Statistical Method in Problems of Water Supply Quality,Abel Wolman,7,0
130,17,Incomes of Bituminous Coal Producers,E. A. Goldenweiser,6,0
130,17,Reviews,,6,0
130,17,Decrease in Stature; Note on the Medico-Actuarial Mortality Investigation,J. Arthur Harris,6,0
130,17,Some Landmarks in the History of Vital Statistics,Raymond Pearl,6,0
130,17,"National Bureau of Economic Research, Inc.","E. F. Gay Ex-Officio, T. S. Adams, John P. Frey Ex-Officio, J. E. Sterrett & H. W. Laidler",6,0
130,17,The Central Statistical Bureau of the Baltimore Alliance,,6,0
130,17,British Empire Statistical Conference at London,R. H. Coats,6,0
130,17,The Inadequacies and Needs of British Statistics,,6,0
130,17,Program for Next Annual Meeting,,6,0
130,17,A Correction,,6,0
129,17,The Essentials of a Good Census,Joseph A Hill,8,0
129,17,"The Mortality of Race Stocks in Pennsylvania and New York, 1910",Louis I. Dublin & Gladden W. Baker,6,1
129,17,Statistical Standards in Business Research,Horace Secrist,7,0
129,17,Standardization of the Construction of Statistical Tables,Edmund E. Day,9,0
129,17,A Continuous Census of Production: A round Table Discussion,,6,0
129,17,Report of the Joint Census Advisory Committee of the American Statistical and American Economic Associations,William C. Redfield Secretary,7,0
129,17,Reviews,,6,0
129,17,Editorial Note,,6,0
129,17,A New Statistical Journal,,6,0
129,17,Statistics of Coal Production,,7,0
129,17,Food Requirements and Food Expenditures of Men and Women,J. Arthur Harris,7,0
129,17,Food Prices in the United States during the War,Edmund E. Day,6,0
129,17,Transfer of the Registrar-General's Office,,6,0
129,17,A Correction,Paul H. Douglas,6,0
128,16,Trend of Longevity in the United States,C. H. Forsyth,9,0
128,16,Dependents of College Teachers,Amy Hewes,7,0
128,16,"Automobile, Motor-Truck and Motor-Cycle Street Accidents in Chicago",Horace Secrist,7,0
128,16,Classification of Statistical Series,Edmund E. Day,9,0
128,16,Preliminary Note on the Incidence of Epidemic Influenza among the Actively Tuberculous,Raymond Pearl,9,3
128,16,An Appeal,Raymond Pearl,7,0
128,16,Reviews and Notes,,7,0
127,16,Retail Prices of Food during 1917 and 1918,Raymond Pearl & Magdalen H. Burger,7,0
127,16,"An Attempt at a Statistical Determination of the Birth Rate in the United States by A. N. Kiaer, Ex-Director of the Statistical Bureau of Norway, Honorary Member of the American Statistical Association",,8,0
127,16,Some Considerations in Vital Statistics Education,Louis I. Dublin & Edwin W. Kopf,7,0
127,16,Food Expenditures by Men and Women,Horace Secrist,7,0
127,16,On Functional Relations for Which the Coefficient of Correlation is Zero,H. L. Rietz,8,0
127,16,Reviews and Notes,,7,0
126,16,The Official Statistics of Japan,,10,0
126,16,The Italian Factor in the Race Stock of Argentina,Robert F. Foerster,7,0
126,16,How to Figure Labor Turnover,Frederick S. Crum,8,0
126,16,Analysis of the Standard of Living in the District of Columbia in 1916,William F. Ogburn,7,2
126,16,"Remarks on W. F. Ogburn's Paper—Analysis of the Standard of Living in the District of Columbia, 1916",E. A. Goldenweiser,7,0
126,16,Is the New Immigration More Unskilled than the Old?,Paul H. Douglas,12,0
126,16,Reviews and Notes,,7,0
126,16,"Annual Census of the Insane and Feeble-Minded, Epileptics and Inebriates in Institutions in the United States January 1, 1918",,7,0
125,16,Statistics and Government,Wesley C. Mitchell,15,0
125,16,Statistics of the United States Shipping Board,Horace Secrist,9,0
125,16,The Statistical Work of the War Industries Board,Leo Wolman,7,0
125,16,The Statistical Work of the War Trade Board,Arthur E. Swanson,9,0
125,16,The Central Bureau of Planning and Statistics,Z. L. Potter,8,0
125,16,A round Table Discussion of Federal Statistics,,8,0
125,16,Reviews and Notes,,8,0
124,16,Our Statistics of Foreign Commerce and the War,Chauncey Depew Snow,7,0
124,16,Effect of Grouping in Graduation by Osculatory Interpolation,Percy C. H. Papps,9,0
124,16,A Genealogical Study of Population,Carl E. Jones,7,0
124,16,Reviews and Notes,,8,0
123,16,Our Memorial Volume,Wesley C. Mitchell,8,0
123,16,The Relation between Birth Rate and Death Rate in a Normal Population and the Rational Basis of an Empirical Formula for the Mean Length of Life Given by William Farr,Alfred J. Lotka,8,0
123,16,Occupational Propinquity as a Factor in Marriage Selection,Donald M. Marvin,9,1
123,16,Reviews and Notes,,7,0
122,16,Internal and External Statistical Needs of American Business,William A. Hathaway,9,0
122,16,A Phase of the External Statistical Needs of American Business,Earle Clark,7,0
122,16,The Scope of Business Statistics,Roland P. Falkner,7,0
122,16,Infant Mortality Studies of the Children's Bureau,Robert M. Woodbury,8,0
122,16,Statistical Work in the Office of the Surgeon General of the Army,Horatio M. Pollock Ph.D.,7,0
122,16,Visiting Nursing and Life Insurance,Lee K. Frankel Ph.D. & Louis I. Dublin Ph.D.,7,0
122,16,Reviews and Notes,,8,0
121,16,National Statistics in War and Peace,Allyn A. Young,11,0
121,16,Statistical Units as Standards,Horace Secrist Ph. D.,7,0
121,16,The Statistical Work of the War Trade Board,W. M. Adriance,8,0
121,16,The Development of Military Sanitary Statistics,Walter F. Willcox,9,0
121,16,The Mortality of Childhood,Louis I. Dublin Ph.D.,9,0
121,16,Reviews and Notes,,8,0
120,15,"Population Growth in Southern New England, 1810–1860",Percy Wells Bidwell,7,1
120,15,"Wholesale Prices in the United States, 1791–1801",Harold V. Roelse,7,0
120,15,The Correlation of Historical Economic Variables and the Misuse of Coefficients in this Connection,Willford I. King,7,0
120,15,"The Correlation between a Component, and between the Sum of two or More Components, and the Sum of the Remaining Components of a Variable",J. Arthur Harris,7,0
120,15,Persistency of Dependency—A Study in Social Causation,Maurice B. Hexter,7,0
120,15,Reviews and Notes,,7,0
119,15,On the Alleged Increase of Cancer,"Walter F. Willcox Ph.D., LL.D.",8,1
119,15,Special Meeting of the American Statistical Association,,7,0
119,15,Should We Have an Annual Census of Agriculture and Manufactures?,O. P. Austin,7,0
119,15,Income Statistics,M. C. Rorty,7,0
119,15,Reviews and Notes,,7,0
118,15,The Utilization of Statistics in Business,Julius H. Parmelee Ph.D.,8,0
118,15,The “Ratio” Chart for Plotting Statistics,Professor Irving Fisher,7,2
118,15,On the Variate Difference Correlation Method and Curve-Fitting,Warren M. Persons,11,1
118,15,Social-Economic Groups of the United States,Alba M. Edwards Ph.D.,8,0
118,15,The Horizontal Zero in Frequency Diagrams,Earle Clark,6,0
118,15,The Coefficient of Correlation,William Gardner Reed,12,1
118,15,An Interpolation Formula for “Equidistant” Frequency Distributions,Harry Langman,7,0
118,15,Reviews and Notes,,7,0
117,15,Do the Statistics of the Concentration of Wealth in the United States Mean What they are Commonly Assumed to Mean?,Allyn A. Young,7,0
117,15,Desirable Additions to Statistical Data on Wealth and Income,Willford I. King Ph.D.,7,0
117,15,The Classification of Mental Diseases in New York State,Horatio M. Pollock Ph.D.,7,0
117,15,The Increasing Mortality after Age Forty-Five—Some Causes and Explanations,Louis I. Dublin Ph.D.,7,0
117,15,On the Correlation between the Vote for Suffrage and the Vote on the Liquor Question. a preliminary study,C. E. Gehlke Ph.D.,8,1
117,15,The Present Status of Birth Registration in American Cities and its Relation to the Infant Mortality Rate,Louis I. Dublin Ph.D.,10,0
117,15,Reviews and Notes,,7,0
116,15,"A Study in Social Dynamics: A Statistical Determination of the Rate of Natural Increase, and of the Factors Accounting for the Increase of Population in the United States",John M. Gillette Ph.D.,7,0
116,15,Forty-Five Years of U. S. Naval Morbidity Statistics of Degenerative Disorders,Charles N. Fiske M.D.,7,0
116,15,Florence Nightingale as Statistician,Edwin W. Kopf,28,1
116,15,Consumption of Gas as Affected by Population,G. P. Watkins & L. H. Lubarsky,7,0
116,15,Interpolation of Ordinates and Areas among Areas,C. H. Forsyth,8,0
116,15,Charters for American Business Corporations in the Eighteenth Century,Joseph S. Davis,7,0
116,15,The Application of Statistics to Advertising and Marketing,Hyman L. Roth,16,0
116,15,Reviews and Notes,,8,0
115,15,Scope and Method of Statistics,Harald Westergaard,12,1
115,15,Comment on Westergaard's “Scope and Method of Statistics”,Warren M. Persons,7,0
115,15,Comment on Westergaard's “Scope and Method of Statistics”,Julius H. Parmelee,7,0
115,15,Comment on Westergaard's “Scope and Method of Statistics”,Carl J. West,7,0
115,15,Comment on Westergaard's “Scope and Method of Statistics”,G. P. Watkins,7,0
115,15,The Federal Farm Loan Act,Walter B. Palmer,9,0
115,15,Wages in American Cities,W. F. Ogburn & Esther Kelly,7,1
115,15,Highway Accidents in New York City during 1915,Mills E. Case,10,1
115,15,Regularity of Employment—Need of Standardization of Methods for Measuring Regularity of Employment,N. I. Stone,7,0
115,15,Reviews and Notes,,7,0
114,15,Some Problems of Population Growth,E. Dana Durand,7,0
114,15,The Budgets of Smith College Girls,F. Stuart Chapin Ph.D.,7,0
114,15,A Comparison of the Relative Healthfulness of Certain Cities in the United States Based upon the Study of Their Vital Statistics,"G. E. Harmon M.D., C.P.H.",7,0
114,15,The Improvement of Statistics of Cause of Death through Supplementary Inquiries to Physicians,Louis I. Dublin & Edwin W. Kopf,9,0
114,15,Statistical Tabulation and Practice,Roland P. Falkner Ph.D.,8,1
114,15,Statistical Standardization in Washington,Julius H. Parmelee Ph.D.,7,0
114,15,Classification and Limitations of Statistical Graphics,E. A. Goldenweiser,9,0
114,15,The Use of the Correspondence Method in Original Research,Asher Hobson,7,2
114,15,Reviews and Notes,,7,0
113,15,The Nature and Significance of the Changes in the Birth and Death Rates in Recent Years,Walter F. Willcox LL.D.,11,1
113,15,Statistics of Imports and Exports,Frank R. Rutter,9,0
113,15,The Mortality of our Public Men,Irving Fisher,7,1
113,15,The Agricultural Element in the Population,Eugene Merritt A. B.,9,0
113,15,The Mother and Infant Mortality,Henry H. Hibbs Jr.,13,0
113,15,Measures of Relative Tax Burdens,A. E. James,12,0
113,15,Statistics of the Food Supply in Germany,Robert Morse Woodbury Ph.D.,7,0
113,15,Reviews and Notes,,7,0
112,14,The Service of Statistics in Problems of War and Peace,E. Dana Durand,6,0
112,14,Some Population Statistics of the Pacific Coast States,"Walter F. Willcox Ph.D., LL.D.",6,0
112,14,"“On the Handicapping of the First Born,” A Criticism of Professor Pearson's 1914 Memoir",Louis I. Dublin & Harry Langman,6,0
112,14,Vital Statistics Work in California,George D. Leslie,6,0
112,14,Theory of Statistical Tabulation,G. P. Watkins,8,1
112,14,Vital and Monetary Losses in the United States Due to Preventable Deaths,C. H. Forsyth Ph. D.,9,0
112,14,Joint Committee on Standards for Graphic Presentation,,7,0
112,14,New Method for Computing the Moving Average,Willford I. King Ph.D.,6,2
112,14,Comparative Militarism,Arthur Macdonald Anthropologist,7,0
112,14,"Wholesale Prices for the United States, 1801–1840",Alvin H. Hansen,6,0
112,14,The Present Position of Infant Mortality: Its Recent Decline in the United States,Henry Horace Hibbs Jr.,6,0
112,14,Reviews and Notes,,6,0
111,14,The Social Survey and its Further Development,J. L. Gillin Ph.D.,6,1
111,14,Data on Unemployment from Employers' Records,Howard Woolston Ph.D.,6,0
111,14,The Value to Economics of Formal Statistical Methods,Carl J. West Ph.D.,6,0
111,14,Infant Mortality and the Size of the Family,Henry H. Hibbs Jr.,6,0
111,14,Measure of Rural Migration and other Factors of Urban Increase in the United States,John M. Gillette & George R. Davies,6,0
111,14,Contributions to Urban Growth,Earle Clark,6,0
111,14,A Study of the Causes of Industrial Accidents,Gustavus Myers,6,0
111,14,Reviews and Notes,,7,0
110,14,Public Service Statistics in the United States,Julius H. Parmelee,6,0
110,14,"Infant Mortality in Fall River, Massachusetts—A Survey of the Mortality among 833 Infants Born in June, July, and August, 1913",Louis I. Dublin Ph.D.,6,0
110,14,Income Tax Statistics,Roland P. Falkner Ph.D.,12,0
110,14,Old Age and the Industrial Scrap-Heap,Arthur J. Todd,7,0
110,14,Estimates of a Living Wage for Female Workers,Charles E. Persons,5,0
110,14,The Improvement and Extension of the Registration Area,Louis I. Dublin Ph. D.,6,0
110,14,Osculatory Interpolation Formulas,C. H. Forsyth,6,0
110,14,Note on a certain Use of Financial Statistics,G. P. Watkins,6,0
110,14,Why Distributive Percentages as Published in the Reports of the Bureau of the Census do not Invariably Add to 100,Joseph A. Hill,6,0
110,14,Mechanical Devices in European Statistical Work,F. H. Knight,12,1
110,14,Mortality Statistics of Recent Yale Graduates,J. H. Parmelee,6,0
110,14,Note,W. F. Willcox,7,0
109,14,Some Statistical Ideals,John Koren,7,1
109,14,A Standard Accident Table as a Basis for Compensation Rates,I. M. Rubinow Ph.D.,8,0
109,14,The Statistical Work of the United States Government,"Walter F. Willcox Ph.D., LL.D.",7,0
109,14,How the Statistical Output of Federal Bureaus Might be Improved,W. C. Mitchell Ph.D.,8,0
109,14,The Statistical Work of the United States Government,E. Dana Durand Ph.D.,7,0
109,14,Some Features of the Statistical Work of the Bureau of Labor Statistics,Royal Meeker Ph.D.,7,0
109,14,Cooperation of Federal Bureaus with Private Agencies in Statistical Work,John Cummings Ph.D.,6,0
109,14,Some Present Statistical Needs and the Statistical Work of the Federal Government,W. S. Gifford,6,0
109,14,Concerning Uniform International Financial Statements,"Harvey S. Chase S. B., C. P. A.",6,0
109,14,International Cooperation for the Standardization of Statistical Work,Roger W. Babson,6,0
109,14,The Census Office in Commission,S. N. D. North Director of the Census,6,0
109,14,Reviews and Notes,,8,0
108,14,Cooperation between Academic and Official Statisticians,Walter F. Willcox Ph.D.,8,0
108,14,The Economic Progress of the United States during the Last Seventy-Five Years,Frederick L. Hoffman LL.D.,6,0
108,14,Records of Health and Sanitary Progress,Robert E. Chaddock Ph.D.,8,1
108,14,Some Census Publications and Census Methods,Edward M. Hartwell Municipal Statistician Ph.D.,6,0
108,14,Reviews and Notes,,7,0
108,14,Note,James D. Magee,6,1
108,14,Rejoinder,Warren M. Persons,6,1
107,14,The Occupation Hazard of Locomotive Firemen,Henry J. Harris,6,0
107,14,Vital Statistics—The White Slave of Sanitation,Cressy L. Wilbur M.D.,6,0
107,14,The Decadence of the Native American Stock. A Statistical Study of Genealogical Records,Frederick S. Crum,7,0
107,14,Immigration as a Source of Urban Increase,F. Stuart Chapin Ph. D.,6,0
107,14,American Life Tables,C. H. Forsyth,6,0
107,14,Service Income and Property Income,Scott Nearing,7,0
107,14,Reviews and Notes,,8,0
106,14,The Present Status of Statistical Work and How it Needs to be Developed in the Service of the Federal Government,William S. Rossiter,6,0
106,14,Present Status of Statistical Work and How it Needs to be Developed in the Service of the States,Adna F. Weber,6,0
106,14,Statistics in the Service of the Municipality,F. Spencer Baldwin Ph. D.,7,0
106,14,The Present Status of Statistical Work and How it Needs to be Developed in the Service of Private Societies and Organizations,W. S. Gifford,6,0
106,14,A National Budget,"Harvey S. Chase S.B., C.P.A.",8,0
106,14,Methods of Direct Legislation in Oregon,William F. Ogburn,8,0
106,14,Education and Fecundity,Nellie Seeds Nearing,9,1
106,14,Reviews and Notes,,6,0
105,14,The Seventy-Fifth Anniversary Celebration of the American Statistical Association,,18,0
105,14,The Service of Statistics to Economics,"David Kinley PhD., LL.D.",10,0
105,14,The Service of Statistics to Sociology,"Franklin H. Giddings Ph.D., LL.D.",14,0
105,14,The Service of Statistics to History,Charles H. Hull Ph. D.,14,0
105,14,The Service and Importance of Statistics to Biology,Raymond Pearl Ph.D.,71,0
105,14,The Technique of Public Statistical Exhibits,Charles J. Storey,15,0
105,14,The Influence of Marriage on the Death-Rate of Men and Women,"George I. Bliss A. B., AA. A.",11,0
105,14,The Need of a Federal Trade Census,Melvin T. Copeland,8,0
105,14,The Number of Jews in New York City,Henry Chalmers,21,0
105,14,Reviews and Notes,,8,0
104,13,Our Coming Seventy-Fifth Anniversary,John Koren,7,0
104,13,The Census Methods of the Future,E. Dana Durand Late Director of the Census,6,0
104,13,Comparative Fecundity of Women of Native and Foreign Parentage in the United States,Joseph A. Hill,6,0
104,13,The Permanent Census Bureau: A Decade of Work,John Cummings,6,0
104,13,An Experiment in the Compilation of Mortality Statistics,Louis I. Dublin Statistician & Edwin W. Kopp,7,0
104,13,The Mother Tongue Inquiry in the Census of Population,E. A. Goldenweiser,7,0
104,13,Reviews and Notes,,6,0
103,13,Street Traffic Accidents,Frederick S. Crum,13,0
103,13,"The International Statistical Institute. XIVTh Session, Vienna, September, 1913",John Koren,6,0
103,13,An Index of Changes in Extractive Industries,William E. Leonard,7,0
103,13,Reviews and Notes,,6,0
102,13,International Statistics of the Consumption of Alcohol,Dr. E. W. Milliet,7,0
102,13,Benevolent Hospitals in Metropolitan Boston,William H. Mahoney,10,0
102,13,Street Accidents—New York City,E. S. Clowes,7,0
102,13,Occupational Mortality and Causes of Death,Dr. Jacques Bertillon,6,0
102,13,“Gresham's Law” as Applied to Immigration to Hawaii,Victor S. Clark,7,0
102,13,Reviews and Notes,,6,0
101,13,The Need of Social Statistics as an Aid to the Courts,Walter F. Willcox,6,0
101,13,The Function of the State in Relation to Statistics of Municipal Finances,Charles F. Gettemy,6,0
101,13,Unit Accounting in Social Work,Robert A. Woods,8,0
101,13,Some Possibilities in the Practical Application of Federal Census Results,William S. Rossiter,7,0
101,13,Some Recent Changes in the Composition of the Population of the United States,William B. Bailey,7,0
101,13,"The German Statistical Society and its Annual Meeting in Berlin, October, 1912","Dr. Eugen Wöurzburger, Geheimer Regierungsrat & John Koren",6,0
101,13,A Measure of the Manner of Living,Clarence Arthur Perry,6,2
101,13,Reviews and Notes,,6,0
100,13,The Use of Averages in Expressing the Wages and Hours of Milwaukee Street Car Trainmen,Horace Secrist Ph.D.,6,0
100,13,"Statistics at the Fifteenth International Congress on Hygiene and Demography, held at Washington, September 23–28, 1912",Walter F. Willcox,6,0
100,13,Reviews and Notes,Edward Bunnell Phelps,6,0
100,13,"A Comparative Study of Railway Wages and the Cost of Living in the United States, the United Kingdom, and the Principal Countries of Continental Europe",,6,0
100,13,"Census of Canada, 1911",,6,0
100,13,Mortality Statistics. 1909,,6,0
100,13,A New Department of Statistics,John Koren,6,0
99,13,"Statistics at the Fourteenth International Congress on Hygiene and Demography, Berlin, September 23–29, 1907",Walter F. Willcox,8,0
99,13,The Permanent Census Board of New York City: Its Present Work and Possibilities for Development,George H. Chatfield,10,0
99,13,The Mortality of the Workmen's Sick and Death Benefit Fund of America,Edward H. Koniger,6,0
99,13,Notes and Reviews,,5,0
98,13,Reporting of Industrial Accidents,Robert Emmet Chaddock Ph.D.,9,1
98,13,The Coal Supplies and Coal Production of the United States,Edward W. Parker,8,0
98,13,Wages in Massachusetts and New Jersey,Scott Nearing Ph.D.,7,0
98,13,The Degree of Correspondence between Two Series of Index Numbers,J. D. Magee A.M.,6,1
98,13,Notes and Reviews,,6,0
97,13,The Increase in Industrial Accidents,Henry J. Harris Ph.D.,1,1
97,13,Ascertaining and Forecasting Business Conditions by the Study of Statistics,Roger W. Babson,0,1
97,13,The Rural South,John Lee Coulter Ph.D.,0,0
97,13,Southern Agriculture and the Negro Farmer,H. B. Frissell L.L.D.,0,0
97,13,Rural Life in the South,E. C. Branson President State Normal School A.M.,0,0
97,13,Rural Conditions in the South,William H. Glasson,0,0
97,13,The Rural South,W. E. B. DuBois Editor of the Crisis Magazine Ph.D.,0,0
97,13,The Decline in Rural Population,Benjamin H. Hibbard Ph.D.,0,0
97,13,The Decline of the Rural Population in New England,Alexander E. Cance Ph.D.,0,0
97,13,Reviews,,0,0
96,12,Marital and Occupational Statistics of Graduates of Mount Holyoke College,Amy Hewes,8,1
96,12,"Mental Ability in Relation to Head Circumference, Cephalic Index, Sociological Condition, Sex, Age, and Nationality",,10,0
96,12,Two Methods of Estimating the Growth of Criminality in the United States,Louis Newton Robinson,6,0
96,12,Fisher's The Purchasing Power of Money,Warren M. Persons,8,0
96,12,Reviews and Notes,,6,0
95,12,Fifty Years of American Life Insurance Progress,Frederick L. Hoffman,8,1
95,12,The Share of Vermont in the Production of Distinguished Men,Frederick Adams Woods,6,1
95,12,Reviews and Notes,,6,0
94,12,Vital and Monetary Losses in the United States due to Typhoid Fever,William O. Mendenhall & Earl W. Castle,6,0
94,12,"Movement of Wholesale Prices in New York City, 1825–1863",Carl H. Juergens,6,0
94,12,Medical and Physical Examination of School Children,Frederick L. Hoffman,6,0
94,12,Some Recent Developments of School Statistics,Roland P. Falkner Assistant Director of the Census,7,0
94,12,Woman and Child Workers in Cotton Mills,Walter B. Palmer,6,0
94,12,Classification of Occupations,Alba M. Edwards,6,0
94,12,"Industrial Accidents, Employer's Liability, and Workmen's Compensation in Minnesota",Don D. Lescohier,6,1
94,12,Reviews and Notes,,6,0
93,12,Vermont: An Historical and Statistical Study of the Progress of the State,William S. Rossiter,8,1
93,12,Degree of Accuracy in Census Statistics of Agriculture,L. G. Powers,6,0
93,12,The Census as a Source Book in Agricultural Economics,H. C. Taylor,6,0
93,12,Farm Tenancy in Iowa,Benjamin H. Hibbard,6,0
93,12,"Changes in Land Values, Number of Farms, and Number of Tenants and Owners since 1900",John Lee Coulter,6,0
93,12,Changes in Agricultural Conditions Shown by the Census of 1910,J. G. Thompson,6,0
93,12,Changes in Minnesota Agriculture Indicated by the Preliminary Results of the Thirteenth Census,Edward Van Dyke Robinson,6,0
93,12,Large-Scale and Small-Scale Farming,T. N. Carver,23,0
93,12,The Change in the Proportion of Children in the United States and in the Birth Rate in France during the Nineteenth Century,Walter F. Willcox,7,0
93,12,The Census Age Question: A Reply,William B. Bailey & Julius H. Parmelee,6,0
93,12,Reviews and Notes,,6,0
92,12,The Correlation of Economic Statistics,Warren M. Persons,7,1
92,12,Scope and Methods of Presentation of the Results of the Thirteenth Census of Population,W. F. Willoughby Assistant Director of the Census,6,0
92,12,A Statistical Survey of Infant Mortality's Urgent Call for Action,Edward Bunnell Phelps,7,0
92,12,The Census Age Question,Allyn A. Young,6,0
92,12,The New York Budget Exhibit,Leonard P. Ayres,6,0
92,12,Reviews and Notes,,6,0
91,12,International Crop-Reporting Service,C. C. Clark,8,1
91,12,Railway Statistics,Lewis H. Haney,8,0
91,12,Referenda in Massachusetts and Boston,Edward M. Hartwell,7,0
91,12,Reviews and Notes,,7,0
91,12,Luigi Bodio,Frederick H. Gilman,7,0
90,12,Derivation of the United States Mortality Table by Osculatory Interpolation,James W. Glover,6,0
90,12,The Age Returns of the Twelfth Census (1900),William B. Bailey & Julius H. Parmelee,6,0
90,12,The Social Marking System,Frankin H. Giddings,6,1
90,12,The Necessity of the Supervision of Weights and Measures,Fritz Reichmann,6,0
90,12,Organized Labor and the Recent Advance in Prices,Lewis H. Haney,6,1
90,12,A Formula for Drawing two Correlated Curves so as to Make the Resemblance as Close as Possible,Francis Todd H'Doubler,7,1
90,12,Reviews and Notes,,6,0
90,12,Correction,,6,0
89,12,The Findings of the Massachusetts Commission on Old Age Pensions,F. Spencer Baldwin Secretary to the Commission,7,0
89,12,Professor Fisher's Formula for Estimating the Velocity of the Circulation of Money,David Kinley,6,1
89,12,The Outlook for American Statistics,Walter F. Willcox,7,1
89,12,Changes in Census Methods for the Census of 1910,Hon. E. Dana Durand Director of the Bureau of the Census,6,0
89,12,The Statistical Basis of Budget-Making,Herman A. Metz Comptroller,7,0
88,11,Industrial Accidents and Industrial Diseases,Frederick L. Hoffman,10,2
88,11,Introductory Remarks,H. T. Newcomb,8,0
88,11,Census Methods,Hon. E. Dana Durand Director of the Census,7,0
88,11,A Statistical Pilgrimage,Cressy L. Wilbur,7,0
88,11,A Study of New England Mortality,Harry A. Richards,6,0
88,11,"The Twelfth Session of the International Statistical Institute at Paris, 1909",Walter F. Willcox,6,0
88,11,A Shortening of the Method of Making Intercensal Estimates of Population,Harry A. Richards,6,0
87,11,The Extent of Unemployment in the United States,Scott Nearing,6,0
87,11,California Vital Statistics,Allyn A. Young,6,0
87,11,"Bibliography of the Writings of Hon. Carroll D. Wright, 1874–1908",,6,0
87,11,"Second Decennial Revision of the International Classification of Causes of Death, Paris, July 1–3, 1909",,6,0
87,11,The Need of Statistics of Area in the United States,C. E. Gehlke,6,0
86,11,"The Life and Work of Carroll Davidson Wright, Fifth President of the American Statistical Association",S. N. D. North,9,1
86,11,The Federal Census of Occupations,William C. Hunt,6,0
86,11,Statistics of Divorce,Joseph A. Hill,14,0
86,11,Better Statistics of Industrial Mortality for the United States,Cressy L. Wilbur,6,0
86,11,The Teaching of Statistics,William B. Bailey,7,0
86,11,Teaching of Statistics,Grover G. Huebner,7,0
86,11,Reviews,,6,0
85,11,State Pensions and Annuities in Old Age,Frederick L. Hoffman,16,1
85,11,Massachusetts Savings-Bank Insurance and Pension System,Louis D. Brandeis,7,0
85,11,The Work of the Massachusetts Commission on Old Age Pensions,F. Spencer Baldwin Executive Secretary of the Commission,6,0
85,11,The Relation of Statistics to Economics and Sociology,S. N. D. North,6,0
85,11,Reviews,,6,0
84,11,Uniformity and Co-Operation in the Census Methods of the Republics of the American Continent,S. N. D. North,6,0
84,11,"Occupation Mortality Statistics of Sheffield, England, 1890–1907",F. S. Crum,6,0
84,11,Standardization of Housing Investigations,John R. Commons,9,0
84,11,Devices for Avoiding Error,George K. Holmes,6,0
84,11,The Cost of Municipal Government in Massachusetts,Edward M. Hartwell,6,0
84,11,Reviews and Notes,,6,0
84,11,Note on the Population of China,,7,0
83,11,A Statistical Study of Infant Mortality,Edward Bunnell Phelps,8,0
83,11,The Statistical Study of Causes of Destitution,Gustav Kleene,7,0
83,11,Reviews,,7,0
82,11,Problems of Social Statistics and Social Research,Frederick L. Hoffman,8,0
82,11,City Life and Male Mortality,J. E. Baker,8,0
82,11,The Use and Misuse of Statistics in Social Work,Kate Holladay Claghorn,6,0
82,11,Strike Statistics,Ira Cross,9,1
82,11,"Federal Census Reports: Statistics of Cities, 1905",Edward M. Hartwell,6,0
82,11,Reviews,,6,0
81,11,"Address of Carroll D. Wright, President of the American Statistical Association, at its Annual Meeting in Boston, Jan. 17, 1908",,9,0
81,11,The Outlook for Statistical Science in the United States,S. N. D. North,8,1
81,11,An Interpretation of Certain Statistical Evidence of Concentration of Wealth,G. P. Watkins Ph.D.,7,0
81,11,The Measurement of Social Pressure,Franklin H. Giddings,7,0
81,11,The Bill for the Thirteenth Census,Walter F. Willcox,7,0
81,11,Notes on the Financial Panic of 1907,Francis B. Forbes,6,0
81,11,Ten Years of the Indeterminate Sentence,Amos W. Butler,7,1
81,11,Communication,,9,0
81,11,Note on Proposed Rules of Statistical Practice,Cressy L. Wilbur,6,0
81,11,Municipal Statistics,F. S. Crum,6,0
81,11,Improvement of Vital Statistics,,7,0
