Issue,Volume,title,authors,views,citations
487,104,A Semiparametric Regression Cure Model for Interval-Censored Data,Hao Liu & Yu Shen,238,20
487,104,Statistical Estimation in Generalized Multiparameter Likelihood Models,"Ming-Yen Cheng, Wenyang Zhang & Lu-Hung Chen",208,25
487,104,Analyzing Length-Biased Data With Semiparametric Transformation and Accelerated Failure Time Models,"Yu Shen, Jing Ning & Jing Qin",318,50
487,104,Intrinsic Regression Models for Positive-Definite Matrices With Applications to Diffusion Tensor Imaging,"Hongtu Zhu, Yasheng Chen, Joseph G. Ibrahim, Yimei Li, Colin Hall & Weili Lin",168,14
487,104,On Large Margin Hierarchical Classification With Multiple Paths,"Junhui Wang, Xiaotong Shen & Wei Pan",178,10
487,104,Jackknife Empirical Likelihood,"Bing-Yi Jing, Junqing Yuan & Wang Zhou",877,63
487,104,Tail Index Regression,Hansheng Wang & Chih-Ling Tsai,348,22
487,104,A Class of Semiparametric Mixture Cure Survival Models With Dependent Censoring,"Megan Othus, Yi Li & Ram C. Tiwari",174,9
487,104,An Incomplete-Data Quasi-Likelihood Approach to Haplotype-Based Genetic Association Studies on Related Individuals,Zuoheng Wang & Mary Sara McPeek,184,8
487,104,Assessing Robustness of Intrinsic Tests of Independence in Two-Way Contingency Tables,George Casella & Elías Moreno,129,13
487,104,Book Reviews,,123,0
487,104,Corrections,,58,0
487,104,Note: Modeling Future Record Performances in Athletics,Joseph M. Hilbe,72,0
486,104,Joint Models for the Association of Longitudinal Binary and Continuous Processes With Application to a Smoking Cessation Trial,"Xuefeng Liu, Michael J. Daniels & Bess Marcus",377,14
486,104,Bayesian Analysis of Cancer Rates From SEER Program Using Parametric and Semiparametric Joinpoint Regression Models,"Pulak Ghosh, Sanjib Basu & Ram C. Tiwari",329,13
486,104,Nonparametric Priors for Ordinal Bayesian Social Science Models: Specification and Estimation,Jeff Gill & George Casella,238,18
486,104,A Statistical Framework to Infer Functional Gene Relationships From Biologically Interrelated Microarray Experiments,Siew Leng Teng & Haiyan Huang,218,10
486,104,"Assessing Sexual Attitudes and Behaviors of Young Women: A Joint Model with Nonlinear Time Effects, Time Varying Covariates, and Dropouts",Pulak Ghosh & Wanzhu Tu,230,9
486,104,Inferring Optimal Peer Assignment From Experimental Data,Debopam Bhattacharya,241,17
486,104,Sensitivity Analysis for Equivalence and Difference in an Observational Study of Neonatal Intensive Care Units,Paul R. Rosenbaum & Jeffrey H. Silber,153,12
486,104,Random Effects Models in a Meta-Analysis of the Accuracy of Two Diagnostic Tests Without a Gold Standard,"Haitao Chu, Sining Chen & Thomas A. Louis",243,33
486,104,Repeated Measurements on Distinct Scales With Censoring—A Bayesian Approach Applied to Microarray Analysis of Maize,Tanzy Love & Alicia Carriquiry,77,2
486,104,Nonparametric Signal Extraction and Measurement Error in the Analysis of Electroencephalographic Activity During Sleep,"Ciprian M. Crainiceanu, Brian S. Caffo, Chong-Zhi Di & Naresh M. Punjabi",159,17
486,104,Nonparametric Residue Analysis of Dynamic PET Data With Application to Cerebral FDG Studies in Normals,"Finbarr O'Sullivan, Mark Muzi, Alexander M. Spence, David M. Mankoff, Janet N. O'Sullivan, Niall Fitzgerald, George C. Newman & Kenneth A. Krohn",127,10
486,104,Modeling Hazard Rates as Functional Data for the Analysis of Cohort Lifetables and Mortality Forecasting,Jeng-Min Chiou & Hans-Georg Müller,255,15
486,104,Density Estimation for Protein Conformation Angles Using a Bivariate von Mises Distribution and Bayesian Nonparametrics,"Kristin P. Lennox, David B. Dahl, Marina Vannucci & Jerry W. Tsai",162,17
486,104,Log-Linear Models for Gene Association,"Jianhua Hu, Adarsh Joshi & Valen E. Johnson",162,0
486,104,Mapping Ancient Forests: Bayesian Inference for Spatio-Temporal Trends in Forest Composition Using the Fossil Pollen Proxy Record,Christopher J. Paciorek & Jason S. McLachlan,270,24
486,104,Regression Models for Identifying Noise Sources in Magnetic Resonance Images,"Hongtu Zhu, Yimei Li, Joseph G. Ibrahim, Xiaoyan Shi, Hongyu An, Yashen Chen, Wei Gao, Weili Lin, Daniel B. Rowe & Bradley S. Peterson",183,20
486,104,Intrinsically Autoregressive Spatiotemporal Models With Application to Aggregated Birth Outcomes,Jonathan D. Norton & Xu-Feng Niu,129,3
486,104,Sequential Design for Microarray Experiments,Gilles Durrieu & Laurent Briollais,116,15
486,104,Doubly Robust Internal Benchmarking and False Discovery Rates for Detecting Racial Bias in Police Stops,Greg Ridgeway & John M. MacDonald,266,16
486,104,Intervention and Causality: Forecasting Traffic Flows Using a Dynamic Bayesian Network,Catriona M. Queen & Casper J. Albers,293,24
486,104,On Consistency and Sparsity for Principal Components Analysis in High Dimensions,Iain M. Johnstone & Arthur Yu Lu,1697,135
486,104,Discussion,Boaz Nadler,111,4
486,104,Discussion,"Daniela M. Witten, Trevor Hastie & Robert Tibshirani",102,0
486,104,Comments,James O. Ramsay,81,0
486,104,Rejoinder,Iain M. Johnstone & Arthur Yu Lu,94,0
486,104,"Estimating Derivatives for Samples of Sparsely Observed Functions, With Application to Online Auction Dynamics",Bitao Liu & Hans-Georg Müller,202,19
486,104,On the Concept of Depth for Functional Data,Sara López-Pintado & Juan Romo,878,118
486,104,Partial Correlation Estimation by Joint Sparse Regression Models,"Jie Peng, Pei Wang, Nengfeng Zhou & Ji Zhu",1322,160
486,104,Shrinkage Estimation of the Varying Coefficient Model,Hansheng Wang & Yingcun Xia,963,104
486,104,Bayesian Mixture Labeling by Highest Posterior Density,Weixin Yao & Bruce G. Lindsay,223,42
486,104,Prior Distributions From Pseudo-Likelihoods in the Presence of Nuisance Parameters,"Laura Ventura, Stefano Cabras & Walter Racugno",280,15
486,104,Confidence Intervals for Population Ranks in the Presence of Ties and Near Ties,"Minge Xie, Kesar Singh & Cun-Hui Zhang",111,8
486,104,Computationally Efficient Nonparametric Importance Sampling,Jan C. Neddermeyer,151,17
486,104,A Class of Transformed Mean Residual Life Models With Censored Survival Data,Liuquan Sun & Zhigang Zhang,255,20
486,104,A Multivariate Extension of the Dynamic Logit Model for Longitudinal Data Based on a Latent Markov Heterogeneity Structure,Francesco Bartolucci & Alessio Farcomeni,394,39
486,104,Hunting for Significance With the False Discovery Rate,"Martin Posch, Sonja Zehetmayer & Peter Bauer",134,7
486,104,Adversarial Risk Analysis,"David Rios Insua, Jesus Rios & David Banks",550,61
486,104,Book Reviews,,107,0
486,104,Corrections,,52,0
485,104,Communicating Statistics and Developing Professionals: The 2008 ASA Presidential Address,Peter A. Lachenbruch,105,3
485,104,"A Spatio-Temporal Model for Mean, Anomaly, and Trend Fields of North Atlantic Sea Surface Temperature",Ricardo T. Lemos & Bruno Sansó,257,20
485,104,Comment,D. Higdon,73,0
485,104,Comment,Roy Mendelssohn,61,0
485,104,Comment,C. K. Wikle & R. F. Milliff,62,0
485,104,Rejoinder,R. T. Lemos & B. Sansó,61,0
485,104,Bayesian Semiparametric Joint Models for Functional Predictors,Jamie L. Bigelow & David B. Dunson,328,15
485,104,A Case Study in Exploratory Functional Data Analysis: Geometrical Features of the Internal Carotid Artery,"Laura M. Sangalli, Piercesare Secchi, Simone Vantini & Alessandro Veneziani",359,41
485,104,Estimating the Effect of a Time-Dependent Treatment by Levels of an Internal Time-Dependent Covariate: Application to the Contrast Between Liver Wait-List and Posttransplant Mortality,"Douglas E. Schaubel, Robert A. Wolfe, Camelia S. Sima & Robert M. Merion",202,17
485,104,Robust Estimation of Mean Functions and Treatment Effects for Recurrent Events Under Event-Dependent Censoring and Termination: Application to Skeletal Complications in Cancer Metastatic to Bone,"Richard J. Cook, Jerald F. Lawless, Lajmi Lakhal-Chaieb & Ker-Ai Lee",221,20
485,104,Bayesian Emulation and Calibration of a Stochastic Computer Model of Mitochondrial DNA Deletions in Substantia Nigra Neurons,"Daniel A. Henderson, Richard J. Boys, Kim J. Krishnan, Conor Lawless & Darren J. Wilkinson",241,32
485,104,Estimating the Time-Varying Rate of Transmission of SARS in Singapore and Hong Kong Under Two Environments,Anthony Y. C. Kuk & C. C. Tan,65,2
485,104,Bayesian Modeling of Uncertainty in Ensembles of Climate Models,"Richard L. Smith, Claudia Tebaldi, Doug Nychka & Linda O. Mearns",740,83
485,104,On the Determination of General Scientific Models With Application to Asset Pricing,A. Ronald Gallant & Robert E. McCulloch,253,11
485,104,Bayesian Analysis of Isochores,Paul Fearnhead & Despina Vasileiou,117,10
485,104,"A Bayesian Hierarchical Model for Analysis of Single-Nucleotide Polymorphisms Diversity in Multilocus, Multipopulation Samples","Feng Guo, Dipak K. Dey & Kent E. Holsinger",180,14
485,104,Estimating Response-Maximized Decision Rules With Applications to Breastfeeding,"Erica E. M. Moodie, Robert W. Platt & Michael S. Kramer",171,17
485,104,Likelihood-Based Analysis of Causal Effects of Job-Training Programs Using Principal Stratification,"Junni L. Zhang, Donald B. Rubin & Fabrizia Mealli",414,26
485,104,Generalized Thresholding of Large Covariance Matrices,"Adam J. Rothman, Elizaveta Levina & Ji Zhu",658,97
485,104,Order Selection in Finite Mixture Models With a Nonsmooth Penalty,Jiahua Chen & Abbas Khalili,122,5
485,104,Likelihood-Based Sufficient Dimension Reduction,R. Dennis Cook & Liliana Forzani,359,39
485,104,"Local Multidimensional Scaling for Nonlinear Dimension Reduction, Graph Drawing, and Proximity Analysis",Lisha Chen & Andreas Buja,345,43
485,104,Shrinkage Estimators for Robust and Efficient Inference in Haplotype-Based Case-Control Studies,"Yi-Hau Chen, Nilanjan Chatterjee & Raymond J. Carroll",159,33
485,104,Variable Selection for Partially Linear Models With Measurement Errors,Hua Liang & Runze Li,368,66
485,104,Local Spectral Analysis via a Bayesian Mixture of Smoothing Splines,"Ori Rosen, David S. Stoffer & Sally Wood",142,12
485,104,A Bayesian Reassessment of Nearest-Neighbor Classification,"Lionel Cucala, Jean-Michel Marin, Christian P. Robert & D. M. Titterington",166,16
485,104,A Bayesian Hierarchical Nonoverlapping Random Disc Growth Model,Athanasios C. Micheas & Christopher K. Wikle,72,5
485,104,Time Series Modelling With Semiparametric Factor Dynamics,"Byeong U. Park, Enno Mammen, Wolfgang Härdle & Szymon Borak",296,23
485,104,Consistent Classification of Nonstationary Time Series Using Stochastic Wavelet Representations,Piotr Fryzlewicz & Hernando Ombao,191,17
485,104,Testing the Nullity of GARCH Coefficients: Correction of the Standard Tests and Relative Efficiency Comparisons,Christian Francq & Jean-Michel Zakoïan,138,13
485,104,Testing Dependence Among Serially Correlated Multicategory Variables,M. Hashem Pesaran & Allan Timmermann,255,60
485,104,Estimation of Parameters Subject to Order Restrictions on a Circle With Application to Estimation of Phase Angles of Cell Cycle Genes,"Cristina Rueda, Miguel A. Fernández & Shyamal Das Peddada",109,14
485,104,A Design-Adaptive Local Polynomial Estimator for the Errors-in-Variables Problem,"Aurore Delaigle, Jianqing Fan & Raymond J. Carroll",340,30
485,104,Robust Response Transformations Based on Optimal Prediction,"Alfio Marazzi, Ana J. Villar & Victor J. Yohai",106,3
485,104,Nonparametric Quantile Estimations for Dynamic Smooth Coefficient Models,Zongwu Cai & Xiaoping Xu,285,19
485,104,Rank-Based Estimation and Associated Inferences for Linear Models With Cluster Correlated Errors,"John D. Kloke, Joseph W. McKean & M. Mushfiqur Rashid",153,0
485,104,Screening Experiments for Developing Dynamic Treatment Regimes,S. A. Murphy & D. Bingham,141,11
485,104,Book Reviews,,208,0
485,104,Correction,,48,0
484,103,Statistics: Harnessing the Power of Information,Mary Ellen Bock,131,2
484,103,Can Nonrandomized Experiments Yield Accurate Answers? A Randomized Experiment Comparing Random and Nonrandom Assignments,"William R. Shadish, M. H. Clark & Peter M. Steiner",1275,159
484,103,Comment,"Roderick J. Little, Qi Long & Xihong Lin",86,4
484,103,Comment,Jennifer Hill,74,4
484,103,Comment: The Design and Analysis of Gold Standard Randomized Experiments,Donald B. Rubin,267,24
484,103,Rejoinder,"William R. Shadish, M. H. Clark & Peter M. Steiner",81,0
484,103,Branching Processes as Models of Progenitor Cell Populations and Estimation of the Offspring Distributions,"Andrei Y. Yakovlev, Vessela K. Stoimenova & Nikolay M. Yanev",101,1
484,103,"Comparing Stochastic Optimization Methods for Variable Selection in Binary Outcome Prediction, With Application to Health Policy",Dimitris Fouskakis & David Draper,113,5
484,103,Records in Athletics Through Extreme-Value Theory,John H. J. Einmahl & Jan R. Magnus,411,17
484,103,Does Finasteride Affect the Severity of Prostate Cancer? A Causal Sensitivity Analysis,"Bryan E. Shepherd, Mary W. Redman & Donna P. Ankerst",110,14
484,103,Domain-Level Covariance Analysis for Multilevel Survey Data With Structured Nonresponse,A. James O’Malley & Alan M. Zaslavsky,226,21
484,103,The Dynamics of Economic Functions: Modeling and Forecasting the Yield Curve,Clive G. Bowsher & Roland Meeks,220,17
484,103,High-Dimensional Sparse Factor Modeling: Applications in Gene Expression Genomics,"Carlos M. Carvalho, Jeffrey Chang, Joseph E. Lucas, Joseph R. Nevins, Quanli Wang & Mike West",930,127
484,103,Hierarchical Insurance Claims Modeling,Edward W. Frees & Emiliano A. Valdez,480,42
484,103,A Case Study in Pharmacologic Colon Imaging Using Principal Curves in Single-Photon Emission Computed Tomography,"Brian S. Caffo, Ciprian M. Crainiceanu, Lijuan Deng & Craig W. Hendrix",73,11
484,103,"Multiple Inference and Gender Differences in the Effects of Early Intervention: A Reevaluation of the Abecedarian, Perry Preschool, and Early Training Projects",Michael L. Anderson,1548,159
484,103,Assessing the Effect of Selection at the Amino Acid Level in Malaria Antigen Sequences Through Bayesian Generalized Linear Models,"Daniel Merl, Raquel Prado & Ananías A. Escalante",70,0
484,103,Bayesian Inference on Changes in Response Densities Over Predictor Clusters,"David B. Dunson, Amy H. Herring & Anna Maria Siega-Riz",185,11
484,103,A Few Remarks on “A Capture–Recapture Approach for Screening Using Two Diagnostic Tests With Availability of Disease Status for the Test Positives Only” by Böhning and Patilea,Haitao Chu & Lei Nie,51,2
484,103,Semiparametric Estimation of Covariance Matrixes for Longitudinal Data,Jianqing Fan & Yichao Wu,343,40
484,103,Functional Additive Models,Hans-Georg Müller & Fang Yao,470,51
484,103,Covariance Tapering for Likelihood-Based Estimation in Large Spatial Data Sets,"Cari G. Kaufman, Mark J. Schervish & Douglas W. Nychka",289,119
484,103,Variable Selection in Nonparametric Varying-Coefficient Models for Analysis of Repeated Measurements,"Lifeng Wang, Hongzhe Li & Jianhua Z. Huang",418,119
484,103,Parameter Estimation for Differential Equation Models Using a Framework of Measurement Error in Regression Models,Hua Liang & Hulin Wu,469,54
484,103,Bandwidth Selection in Nonparametric Kernel Testing,Jiti Gao & Irène Gijbels,337,42
484,103,Nonparametric Quantile Estimations for Dynamic Smooth Coefficient Models,Zongwu Cai & Xiaoping Xu,321,40
484,103,Nonparametric Variable Selection: The EARTH Algorithm,"Kjell Doksum, Shijie Tang & Kam-Wah Tsui",191,7
484,103,On Adaptive Extensions of Group Sequential Trials for Clinical Investigations,Qing Liu & Keaven M. Anderson,143,17
484,103,A Multiple-Index Model and Dimension Reduction,Yingcun Xia,517,19
484,103,Optimal Crossover Designs for Two Treatments in the Presence of Mixed and Self-Carryover Effects,J. Kunert & J. Stufken,82,4
484,103,Model Selection Criteria for Missing-Data Problems Using the EM Algorithm,"Joseph G. Ibrahim, Hongtu Zhu & Niansheng Tang",419,40
484,103,Properties and Implementation of Jeffreys’s Prior in Binomial Regression Models,"Ming-Hui Chen, Joseph G. Ibrahim & Sungduk Kim",167,12
484,103,Smoothly Clipped Absolute Deviation on High Dimensions,"Yongdai Kim, Hosik Choi & Hee-Seok Oh",935,85
484,103,Order Selection in Finite Mixture Models With a Nonsmooth Penalty,Jiahua Chen & Abbas Khalili,244,21
484,103,Correlation-Based Functional Clustering via Subspace Projection,Jeng-Min Chiou & Pai-Ling Li,271,13
484,103,Multiply Robust Inference for Statistical Interactions,"Stijn Vansteelandt, Tyler J. VanderWeele, Eric J. Tchetgen & James M. Robins",250,27
484,103,Book Reviews,,139,0
484,103,Corrections,,51,0
484,103,2008 Editorial Collaborators,,40,0
484,103,Index to Volume 103 (2008),,46,0
483,103,Multiple Model Evaluation Absent the Gold Standard Through Model Combination,"Edwin S Iversen Jr, Giovanni Parmigiani & Sining Chen",138,3
483,103,Nonparametric Risk Management With Generalized Hyperbolic Distributions,"Ying Chen, Wolfgang Härdle & Seok-Oh Jeong",177,15
483,103,War and Wages,Dylan S Small & Paul R Rosenbaum,211,37
483,103,Spatial Analysis to Quantify Numerical Model Bias and Dependence,"Mikyoung Jun, Reto Knutti & Douglas W Nychka",249,101
483,103,A Bayesian Capture–Recapture Population Model With Simultaneous Estimation of Heterogeneity,"Ross Corkrey, Steve Brooks, David Lusseau, Kim Parsons, John W Durban, Philip S Hammond & Paul M Thompson",179,13
483,103,Stochastic Networks in Nanoscale Biophysics,S. C Kou,100,6
483,103,Breast Cancer Relative Hazard Estimates From Case–Control and Cohort Designs With Missing Data on Mammographic Density,"Jinbo Chen, Rajeev Ayyagari, Nilanjan Chatterjee, David Y Pee, Catherine Schairer, Celia Byrne, Jacques Benichou & Mitchell H Gail",98,3
483,103,Assessing Identification Risk in Survey Microdata Using Log-Linear Models,Chris Skinner & Natalie Shlomo,177,20
483,103,Analysis of Smoking Cessation Patterns Using a Stochastic Mixed-Effects Model With a Latent Cured State,"Sheng Luo, Ciprian M Crainiceanu, Thomas A Louis & Nilanjan Chatterjee",125,6
483,103,Exploring Voting Blocs Within the Irish Electorate,Isobel Claire Gormley & Thomas Brendan Murphy,180,18
483,103,Imputing Risk Tolerance From Survey Responses,"Miles S Kimball, Claudia R Sahm & Matthew D Shapiro",556,57
483,103,A Test for Partial Differential Expression,"Wessel N van Wieringen, Mark A van de Wiel & Aad W van der Vaart",162,13
483,103,Election Forecasts Using Spatiotemporal Models,"Jose Manuel Pavía, Beatriz Larraz & Jose Marí Montero",147,6
483,103,A Directional Model for the Estimation of the Rotation Axes of the Ankle Joint,"Louis-Paul Rivest, Sophie Baillargeon & Michael Pierrynowski",73,9
483,103,Model-Independent Estimates of Dark Matter Distributions,"Xiao Wang, Matthew Walker, Jayanta Pal, Michael Woodroofe & Mario Mateo",57,0
483,103,Prediction of Protein Interdomain Linker Regions by a Nonstationary Hidden Markov Model,"Kyounghwa Bae, Bani K Mallick & Christine G Elsik",73,3
483,103,Modeling Price Dynamics in eBay Auctions Using Differential Equations,"Shanshan Wang, Wolfgang Jank, Galit Shmueli & Paul Smith",190,13
483,103,Bayesian Treed Gaussian Process Models With an Application to Computer Modeling,Robert B Gramacy & Herbert K. H Lee,1084,129
483,103,The Nested Dirichlet Process,"Abel Rodríguez, David B Dunson & Alan E Gelfand",1183,65
483,103,Combining Registration and Fitting for Functional Models,Alois Kneip & James O Ramsay,232,41
483,103,An Informational Measure of Association and Dimension Reduction for Multiple Sets and Groups With Applications in Morphometric Analysis,"Ross Iaci, Xiangrong Yin, T. N Sriram & Christian Peter Klingenberg",97,5
483,103,On a Projective Resampling Method for Dimension Reduction With Multivariate Responses,"Bing Li, Songqiao Wen & Lixing Zhu",277,31
483,103,Estimating Equations Inference With Missing Data,"Yong Zhou, Alan T. K Wan & Xiaojing Wang",384,22
483,103,Partially Linear Additive Hazards Regression With Varying Coefficients,"Guosheng Yin, Hui Li & Donglin Zeng",261,9
483,103,Power-Transformed Linear Quantile Regression With Censored Data,"Guosheng Yin, Donglin Zeng & Hui Li",259,17
483,103,Optimal Designs for Dose-Finding Studies,"Holger Dette, Frank Bretz, Andrey Pepelyshev & José Pinheiro",486,54
483,103,On Consistent Nonparametric Intensity Estimation for Inhomogeneous Spatial Point Processes,Yongtao Guan,244,21
483,103,Binary Time Series Modeling With Application to Adhesion Frequency Experiments,"Ying Hung, Veronika Zarnitsyna, Yan Zhang, Cheng Zhu & C. F. Jeff Wu",94,2
483,103,Tests Based on Intrinsic Priors for the Equality of Two Correlated Proportions,Guido Consonni & Luca La Rocca,58,7
483,103,Empirical Likelihood-Based Estimation of the Treatment Effect in a Pretest–Posttest Study,"Chiung-Yu Huang, Jing Qin & Dean A Follmann",143,6
483,103,"Statistical Significance of Clustering for High-Dimension, Low–Sample Size Data","Yufeng Liu, David Neil Hayes, Andrew Nobel & J. S Marron",1102,75
483,103,Selection of Variables for Cluster Analysis and Classification Rules,"Ricardo Fraiman, Ana Justel & Marcela Svarc",450,15
483,103,Variable Inclusion and Shrinkage Algorithms,Peter Radchenko & Gareth M James,186,23
483,103,Analysing Ecological Data,Loveday Conquest,149,1
483,103,Applied Chemometrics for Scientists,Rolf Sundberg,63,0
483,103,"The Basel II Risk Parameters: Estimation, Validation, and Stress Testing",Keith Heyen,74,0
483,103,Bayes Linear Statistics: Theory and Methods,David H Annis,58,0
483,103,Bioequivalence Studies in Drug Development: Methods and Applications,Thomas E Bradstreet,64,0
483,103,The Construction of Optimal Stated Choice Experiments: Theory and Methods,Angela Dean,100,0
483,103,Information and Complexity in Statistical Modeling,Thomas C. M Lee,61,0
483,103,Introduction to Applied Bayesian Statistics and Estimation for Social Scientists,Jeff Gill,105,0
483,103,An Introduction to Categorical Data Analysis,Christopher R Bilder & Joshua M Tebbs,131,1
483,103,Introduction to Stochastic Integration,Thorsten Rheinländer,75,0
483,103,Introduction to Variance Estimation,Lynne Stokes,77,0
483,103,"Markov Chains: Models, Algorithms and Applications",Jozef L Teugels,162,0
483,103,Model-Based Geostatistics,Bo Li,92,0
483,103,Models for Ecological Data: An Introduction,Timothy J Robinson,72,1
483,103,"Nonparametric Statistics, With Applications to Science and Engineering",Michael R Chernick,78,0
483,103,"Optimum Experimental Designs, With SAS",Christine M Anderson-Cook,91,0
483,103,Telegraphic Reviews,,38,0
482,103,"Estimating Incumbency Advantage and Its Variation, as an Example of a Before–After Study",Andrew Gelman & Zaiying Huang,165,14
482,103,Comment,Jonathan N Katz,52,1
482,103,Comment,James S Hodges,44,0
482,103,Rejoinder,Andrew Gelman,40,1
482,103,Eye-Movement Analysis of Search Effectiveness,"Ralf Van Der Lans, Rik Pieters & Michel Wedel",358,26
482,103,Longitudinal Nested Compliance Class Model in the Presence of Time-Varying Noncompliance,"Julia Y Lin, Thomas R Ten Have & Michael R Elliott",111,11
482,103,Causal Inference in Hybrid Intervention Trials Involving Treatment Choice,"Qi Long, Roderick J Little & Xihong Lin",339,23
482,103,Bayesian Hidden Markov Modeling of Array CGH Data,"Subharup Guha, Yi Li & Donna Neuberg",148,36
482,103,Analysis of Episodic Data With Application to Recurrent Pulmonary Exacerbations in Cystic Fibrosis Patients,Jun Yan & Jason P Fine,109,8
482,103,How Useful Is Bagging in Forecasting Economic Time Series? A Case Study of U.S. Consumer Price Inflation,Atsushi Inoue & Lutz Kilian,415,46
482,103,Bayesian Accelerated Failure Time Model With Multivariate Doubly Interval-Censored Data and Flexible Distributional Assumptions,Arnošt KomÁrek & Emmanuel Lesaffre,210,26
482,103,Bayesian Selection and Clustering of Polymorphisms in Functionally Related Genes,"David B Dunson, Amy H Herring & Stephanie M Engel",227,23
482,103,Statistical Treatment Choice,Markus Frölich,89,7
482,103,"Two-Sided Estimation of Mate Preferences for Similarities in Age, Education, and Religion","John Allen Logan, Peter D Hoff & Michael A Newton",294,16
482,103,Computer Model Calibration Using High-Dimensional Output,"Dave Higdon, James Gattiker, Brian Williams & Maria Rightley",886,238
482,103,Daytime Arctic Cloud Detection Based on Multi-Angle Satellite Data With Case Studies,"Tao Shi, Bin Yu, Eugene E Clothiaux & Amy J Braverman",80,2
482,103,Statistical Modeling and Analysis for Robust Synthesis of Nanostructures,"Tirthankar Dasgupta, Christopher Ma, V. Roshan Joseph, Z. L Wang & C. F. Jeff Wu",125,18
482,103,Inference for a Proton Accelerator Using Convolution Models,"Herbert K. H Lee, Bruno Sansó, Weining Zhou & David M Higdon",59,3
482,103,Estimation of Space–Time Branching Process Models in Seismology Using an EM–Type Algorithm,Alejandro Veen & Frederic P Schoenberg,323,47
482,103,Penalized Clustering of Large-Scale Functional Data With Multiple Covariates,Ping Ma & Wenxuan Zhong,200,16
482,103,Survival Analysis With Quantile Regression Models,Limin Peng & Yijian Huang,1460,112
482,103,Semiparametric Analysis of Heterogeneous Data Using Varying-Scale Generalized Linear Models,"Minge Xie, Douglas G Simpson & Raymond J Carroll",91,0
482,103,Variable Selection and Model Averaging in Semiparametric Overdispersed Generalized Linear Models,"Remy Cottet, Robert J Kohn & David J Nott",165,7
482,103,Penalized Estimating Functions and Variable Selection in Semiparametric Regression Models,"Brent A Johnson, D. Y Lin & Donglin Zeng",422,58
482,103,The Bayesian Lasso,Trevor Park & George Casella,3124,593
482,103,Robust and Efficient Adaptive Estimation of Binary-Choice Regression Models,Pavel Číźek,117,9
482,103,Trimmed Comparison of Distributions,"Pedro César Álvarez-Esteban, Eustasio del Barrio, Juan Antonio Cuesta-Albertos & Carlos Matrán",97,9
482,103,A Unified Approach to Nonparametric Comparison of Receiver Operating Characteristic Curves for Longitudinal and Clustered Data,Gang Li & Kefei Zhou,141,15
482,103,Wavelet-Based Nonparametric Functional Mapping of Longitudinal Curves,Wei Zhao & Rongling Wu,120,0
482,103,Density Estimation in the Presence of Heteroscedastic Measurement Error,"John Staudenmayer, David Ruppert & John P Buonaccorsi",216,30
482,103,Covariate Bias Induced by Length-Biased Sampling of Failure Times,"Pierre-Jérôme Bergeron, Masoud Asgharian & David B Wolfson",276,22
482,103,Cure Rate Model With Mismeasured Covariates Under Transformation,Yanyuan Ma & Guosheng Yin,111,10
482,103,Laplace Periodogram for Time Series Analysis,Ta-Hsin Li,231,21
482,103,Second-Order Analysis of Inhomogeneous Spatial Point Processes With Proportional Intensity Functions,"Yongtao Guan, Rasmus Waagepetersen & Colin M Beale",147,3
482,103,Learning Causal Bayesian Network Structures From Experimental Data,Byron Ellis & Wing Hung Wong,498,50
482,103,Partially Collapsed Gibbs Samplers,David A van Dyk & Taeyoung Park,324,73
482,103,Efficient and Doubly Robust Imputation for Covariate-Dependent Missing Responses,"Jing Qin, Jun Shao & Biao Zhang",269,23
482,103,Sliced Regression for Dimension Reduction,Hansheng Wang & Yingcun Xia,389,42
482,103,Sufficient Dimension Reduction With Missing Predictors,Lexin Li & Wenbin Lu,114,5
482,103,Toward Causal Inference With Interference,Michael G Hudgens & M. Elizabeth Halloran,906,96
482,103,Surveillance Strategies for Detecting Changepoint in Incidence Rate Based on Exponentially Weighted Moving Average Methods,"Yuping Dong, A. S Hedayat & B. K Sinha",138,22
482,103,Fiducial Intervals for Variance Components in an Unbalanced Two-Component Normal Mixed Linear Model,"Lidong E, Jan Hannig & Hari Iyer",90,27
482,103,Current Methods for Recurrent Events Data With Dependent Termination,"Debajyoti Sinha, Tapabrata Maiti, Joseph G Ibrahim & Bichun Ouyang",166,11
482,103,Applied Linear Statistical Models,Herman F Senter,1196,4
482,103,Applying Statistics in the Courtroom: A New Approach for Attorneys and Expert Witnesses; The Expert: The Statistical Analyst in Litigation,M Last,50,0
482,103,Data Quality and Record Linkage Techniques,Jerome Reiter,157,1
482,103,Encyclopedia of Statistics in Behavioral Science,Dalene K Stangl,318,0
482,103,Extreme Value Theory: An Introduction,Peter C Kiessler,98,0
482,103,An Introduction to Bayesian Analysis: Theory and Methods,C. Shane Reese,85,0
482,103,An Introduction to Random Sets; Theory of Random Sets,Peter C Kiessler,58,0
482,103,Linear Models: An Integrated Approach,Xin Yan,48,0
482,103,Nonparametric Econometrics: Theory and Practice,Michael Wolf,98,0
482,103,Pattern Recognition and Machine Learning,Thomas Burr,284,0
482,103,"Reliability, Life Testing, and the Prediction of Service Lives for Engineers and Scientists",Christine M Anderson-Cook,51,0
482,103,"Response Surfaces, Mixtures, and Ridge Analyses",Christine M Anderson-Cook,86,0
482,103,Robust Statistics: Theory and Methods,David E Tyler,240,9
482,103,Sampling for Natural Resource Monitoring,Sharad D Gore,84,0
