Issue,Volume,title,authors,views,citations
225,39,Standard Commodity Classification,Vladimir S. Kolesnikoff,10,0
225,39,Physical Measurements of Mount Holyoke College Freshmen in 1918 and 1943,Marion Gillim,9,0
225,39,Appraisal of the U. S. Bureau of Labor Statistics Cost of Living Index: Appendix,,8,0
225,39,"George H. Van Buren, 1874–1943",Alfred J. Lotka,9,0
225,39,"The New Wheat Condition Figures, Based on Weather Factors, for the Prairie Provinces Rejoinder",F. H. Sanderson,10,0
225,39,A Further Reply,C. F. Wilson,10,0
225,39,Concluding Remarks,F. H. Sanderson,9,0
225,39,Book Reviews,Glenn E. McLaughlin Review Editor,9,0
224,38,An Appraisal of the U. S. Bureau of Labor Statistics Cost of Living Index,,8,0
224,38,Housing Scales for Rural Pennsylvania,Howard R. Cottam,8,0
224,38,Coordinating Production for War,Shelby Cullom Davis,9,0
224,38,Statistics for Wage Stabilization,Robert J. Myers & Harry Ober,9,0
224,38,"The Distribution of Deposits and Currency in the United States, 1929–1939",Solomon Shapiro,9,0
224,38,Variations in Expenditures where Families of Wage Earners and Clerical Workers are Classified by Economic Level,Roy C. Cave,8,0
224,38,Fitting Polynomial Trends to Seasonal Data by the Method of Least Squares,Howard L. Jones,12,6
224,38,A Method for Determining the Significance of a Shortage,Lila F. Knudsen,11,1
224,38,"Paul T. Cherington, 1876–1943",Willard L. Thorp,11,0
224,38,Book Reviews,Glenn E. McLaughlin Review Editor,13,0
224,38,Editorial Board Page,,8,0
223,38,Observations on the Cost of Living Index of the Bureau of Labor Statistics,Lazare Teper,9,0
223,38,Notes on Mr. Teper's Observations,Aryness Joy Wickens & Faith M. Williams,9,0
223,38,Analysis of Variance for Percentages Based on Unequal Numbers,W. G. Cochran,27,18
223,38,“Retro” Charts,Karl Karsten & Edith Brooks,14,0
223,38,A Mechanical Determination of Correlation Coefficients and Standard Deviations,John R. Platt,9,0
223,38,The Evidence for Periodicity in Short Time Series,Truman L. Kelley,13,0
223,38,Correlation Concepts and the Doolittle Method,Dudley J. Cowden,9,0
223,38,Overestimation of Mean Squares by the Method of Expected Numbers,R. E. Comstock,10,1
223,38,Utility of Statistical Method in Aerodynamics,Herbert G. Smith,10,0
223,38,On Measures of Dispersion for a Finite Distribution,Albert O. Hirschman,15,1
223,38,On Some Census Aids to Sampling,Morris H. Hansen & W. Edwards Deming,9,0
223,38,The Social Insurance Movement,R. Clyde White,10,0
223,38,"Horace Secrist, 1881–1943",F. S. Deibler,16,0
223,38,Book Reviews,Glenn E. McLaughlin Review Editor,9,0
223,38,Editorial Board Page,,8,0
222,38,Factors in the Variability of Response in Enumerative Studies,Gladys L. Palmer,19,3
222,38,Time Series Significance Tests Based on Signs of Differences,Geoffrey H. Moore & W. Allen Wallis,21,27
222,38,An Approach to the Measurement of Farm Population Pressure in Wisconsin,Thomas C. McCormick,10,0
222,38,The Production Function for Canadian Manufactures,Patricia Daly & Paul H. Douglas,9,1
222,38,The Composition of Income and Ownership of Capital by Income Classes in the United States in 1936,Rufus S. Tucker,12,0
222,38,Comparison of Demographic Rates Assumed by the National Resources Committee with Actual Experience,Robert J. Myers,10,0
222,38,Choice of the Dependent Variable in Regression Analysis,Frederick V. Waugh,14,0
222,38,Comments,Mordecai Ezekiel,10,0
222,38,Note on a Common Statistical Inequality,Irving H. Siegel,9,1
222,38,Contents of Tippett's “Random Sampling Numbers”,Robert Gage M.S.,9,1
222,38,Quality Control Applied to Business Administration,Wm. B. Rice,10,0
222,38,Family versus Individual in Measurement of Audiences,Alfred Politz,9,0
222,38,The Cost of Living in Cities in Relation to Their Size and Latitude,E. L. Thorndike & Ella Woodyard,9,0
222,38,Experience with Tests of Significance: A Reply to Professor R. A. Fisher,Joseph Berkson M.D.,16,3
222,38,"Edward Lewis Dodd, 1875–1943",C. D. Simmons,12,0
222,38,The Study of Cycles,,8,0
222,38,A Correction,,7,0
222,38,Book Reviews,Glenn E. McLaughlin Review Editor,11,0
222,38,Editorial Board Page,,8,0
221,38,Some Reflections—Statistical and Other—On a Non-Material Universe,Alfred J. Lotka,11,0
221,38,Internal Migration and the War,Henry S. Shryock Jr.,10,0
221,38,Population and War Labor Supply,William H. Mautz & John D. Durand,10,0
221,38,Statistical Laws of Family Expenditure,Holbrook Working,47,87
221,38,Correction Formulas for Moments of a Grouped-Distribution of Discrete Variates,Joseph A. Pierce,11,2
221,38,A Second Moment Correction for Grouping,G. R. Davies & Nancy Bruner,12,2
221,38,Practical Applications of Theoretical Sampling Methods,"John N. Webb, M. Starr Northrop & Stanley L. Payne",11,1
221,38,Some Sampling Uses of Data from the Census of Agriculture,Irvin Holmes,9,0
221,38,Marketing and Sampling Uses of Population and Housing Data,A. Ross Eckler & E. P. Staudt,14,1
221,38,On the Efficiency of Deep Stratification in Block Sampling,"Benjamin J. Tepping, William N. Hurwitz & W. Edwards Deming",10,4
221,38,The Interest Rate and Saving,Donald S. Tucker,9,0
221,38,Note on Dr. Berkson's Criticism of Tests of Significance,R. A. Fisher,18,3
221,38,"A. Manuel Fox, 1889–1942",E. Dana Durand,11,0
221,38,"Davis Rich Dewey, 1858–1942",Beatrice A. Rogers & Donald S. Tucker,9,0
221,38,"Charles P. Neill, 1865–1942",A. F. Hinrichs,9,0
221,38,"Norman John Silberling, 1892–1942",,8,0
221,38,Book Reviews,Glenn E. McLaughlin Review Editor,9,0
221,38,Editorial Board Page,,10,0
220,37,Cost of Living Indexes in Wartime,"Faith M. Williams, Frances R. Rice & Emil D. Schell",10,0
220,37,Selective Service's Medical Statistics Program,Oliver Harold Folk,9,0
220,37,The Measurement of Capacity Utilization,Irving H. Siegel,13,0
220,37,Preliminary Population Estimates Based on Ration Book Applications,T. J. Woofter Jr.,10,0
220,37,Recent Developments in Correlation Technique,Paul S. Dwyer,9,4
220,37,Use of the Discriminant Function for More than two Groups,Besse B. Day & Marion M. Sandomire,11,5
220,37,"The New Wheat Condition Figures, Based on Weather Factors, for the Prairie Provinces",Fred H. Sanderson,10,0
220,37,A Reply,C. F. Wilson,9,0
220,37,Distribution of Income in 1935–36,Rufus S. Tucker,9,0
220,37,A Punched Card Technique to Obtain Coefficients of Orthogonal Polynomials,Lila F. Knudsen,13,2
220,37,A New Multiplicative Seasonal Index,Julius Shiskin,11,1
220,37,Seasonal Factors Determined by Difference from Average of Adjacent Months,Henry A. Latané,9,0
220,37,Moving Seasonal Indexes,Dudley J. Cowden,19,8
220,37,Errors in Card Punching,"W. Edwards Deming, Benjamin J. Tepping & Leon Geoffrey",15,1
220,37,Correlations between Functions of Variables,G. A. Baker,13,1
220,37,A Comment on Deming's Classification of Problems of Inference,Leonard A. Salter Jr.,12,0
220,37,"Carroll W. Doten, 1871–1942",Floyd E. Armstrong,10,0
220,37,Book Reviews,Glenn E. McLaughlin Review Editor,10,0
220,37,Editorial Board Page,,8,0
219,37,Application of Statistical Methods to Ordnance Engineering,Leslie E. Simon,9,0
219,37,Tests of Significance Considered as Evidence,Joseph Berkson M.D.,29,68
219,37,"The Statistical Work of the League of Nations in Economic, Financial and Related Fields",Charles K. Nichols,12,4
219,37,The Market Forecasting Significance of Market Movements,L. C. Wilcoxen,10,0
219,37,The Use of Inversions as a Test of Random Order,A. C. Rosander,10,4
219,37,Correlation Analysis by Margins,E. J. Broster,9,0
219,37,The Standard Error of Percentiles,W. Duane Evans,18,1
219,37,Prices and Wages,Walter G. Keim,14,0
219,37,The Use of Tests of Significance in an Agricultural Experiment Station,George W. Snedecor,9,0
219,37,Mechanization of Statistical Drafting,R. von Huhn,9,0
219,37,Skewness of Combined Distributions,Theodore E. Raiford,10,0
219,37,Book Reviews,Glenn E. McLaughlin Review Editor,9,0
219,37,Editorial Board Page,,8,0
218,37,On a Classification of the Problems of Statistical Inference,W. Edwards Deming,18,5
218,37,Measuring National Income as Affected by the War,Milton Gilbert,10,4
218,37,Sampling Theory When the Sampling-Units are of Unequal Sizes,W. G. Cochran,25,13
218,37,The Importance of Hospital Morbidity Data for the Community,Marta Fraenkel,11,0
218,37,A Critical Appraisal of Business Statistics,John S. Perkins,12,0
218,37,The Myth of the Security Affiliate,George W. Edwards,11,2
218,37,The Application of the Theory of Linear Hypotheses to the Coefficient of Elasticity of Demand,M. A. Girshick,12,3
218,37,Business Uses of Data by Census Tracts and Blocks,Vergil D. Reed,9,1
218,37,General Principles of Tract Delimitation,C. E. Batschelet,10,0
218,37,A Method of Analyzing the Elements of Foreclosure Risk,Mortimer Kaplan,11,0
218,37,Sampling Errors of Systematic and Random Surveys of Cover-Type Areas,James G. Osborne,16,20
218,37,Sampling with Transverse Traverse Lines,Malcolm J. Proudfoot,10,1
218,37,Index-Number Differences: Geometric Means,Irving H. Siegel,13,1
218,37,Mathematical Operations with Punched Cards,J. C. McPherson,9,1
218,37,A Computational Short Cut for Regressions Based on Unequal Frequencies,Marion M. Sandomire,10,0
218,37,Obtaining Differences from Punched Cards,Harry Pelle Hartkemeier & Herman E. Miller,11,0
218,37,Book Reviews,Glenn E. McLaughlin Review Editor,12,0
218,37,Editorial Board Page,,9,0
217,37,Government and the Statistician,Winfield W. Riefler,18,0
217,37,The Prospect for 1942,,10,0
217,37,Price Fixing of Agricultural Products,Warren C. Waite,12,0
217,37,Impact of Defense upon Industrial Capacity and Investment,M. Joseph Meehan,10,0
217,37,The Problems of Determining Fair Rents,Karl Borders,9,0
217,37,The Effect of the Full Moon on Trout Fishing,C. McC. Mottley & Daniel R. Embody,8,0
217,37,Estimating Labor Requirements,Donald H. Davenport,9,0
217,37,The Impact of War on Labor Supply and Labor Utilization,Louis Levine,10,0
217,37,On Certain Biases in Samples of Human Populations,Jerome Cornfield,10,4
217,37,Defense Migration and Labor Supply,Howard B. Myers,10,0
217,37,On the Sample Survey of Unemployment,Lester R. Frankel & J. Stevens Stock,10,11
217,37,Proposed Annual Sample Census of Population,Philip M. Hauser,10,2
217,37,Relative Efficiencies of Various Sampling Units in Population Inquiries,Morris H. Hansen & William N. Hurwitz,13,8
217,37,Recent Developments in Sampling for Agricultural Statistics,George W. Snedecor & Arnold J. King,19,1
217,37,The Meaning of Productivity Indexes,W. Duane Evans & Irving H. Siegel,9,0
217,37,Machine Method for the Extraction of Cube Root,Otis E. Lancaster,9,1
217,37,"James Waterman Glover, 1868–1941",Cecil C. Craig,10,0
217,37,Book Reviews,Glenn E. McLaughlin Review Editor,10,0
217,37,Editorial Board Page,,8,0
216,36,Birth Rates and the Interwar Business Cycles,Virginia L. Galbraith & Dorothy S. Thomas,16,13
216,36,A Sequence of Historical Random Events: Do Jesuits Die in Three's?,J. Solterer,11,0
216,36,Relation between Seasonal Amplitudes and the Level of Production—An Application to the Production of Steel Ingots,Gustave S. Juliber,11,0
216,36,Probabilities in Logarithmic Skewed Distributions,G. R. Davies & R. H. Smith,11,0
216,36,Linear Regression When the Standard Deviations of Arrays are Not All Equal,G. A. Baker,12,2
216,36,Accumulating Cubes with Punch Cards,Marion M. Sandomire,10,0
216,36,Fitting the Exponential Function and the Gompertz Function by the Method of Least Squares,Paul Matthew Stoner,13,3
216,36,Further Notes on the Difference between Index-Number Formulas,Irving H. Siegel,11,0
216,36,The Use of Grouped Measurements,Howard L. Jones,10,2
216,36,A New Method for Obtaining the Inverse Matrix,M. D. Bingham,13,3
216,36,A Punch Card Designed to Contain Written Data and Coding,Joseph Berkson M.D.,14,1
216,36,Comments on Dr. Madow's “Note on Tests of Departure from Normality” with Some Remarks concerning Tests of Significance,,11,0
216,36,"Roland Post Falkner, 1866–1940",F. Leslie Hayford,10,2
216,36,"Sumner B. Pearmain, 1859–1941",Roswell F. Phelps,9,0
216,36,"Josiah Charles Stamp, 1880–1941",Walter F. Willcox,9,0
216,36,"Gusztav Thirring, 1861–1941",Frank A. Ross,9,0
216,36,Book Reviews,Glenn E. McLaughlin Review Editor,12,0
216,36,Editorial Board Page,,7,0
215,36,Membership of the American Statistical Association on its Hundredth Anniversary,Richard L. Funkhouser,11,0
215,36,The Difference between the Paasche and Laspeyres Index-Number Formulas,Irving H. Siegel,15,1
215,36,On Sample Inspection in the Processing of Census Returns,W. Edwards Deming & Leon Geoffrey,11,6
215,36,New Features of the 1940 Population Census,Leon E. Truesdell,11,1
215,36,The Use of Sampling in the Census,Philip M. Hauser,11,1
215,36,General Population Statistics,Henry S. Shryock Jr.,10,0
215,36,Employment and Income Statistics,A. Ross Eckler,11,0
215,36,Occupation and Industry Statistics,Alba M. Edwards,10,1
215,36,The Housing Census of 1940,Howard G. Brunsman,9,0
215,36,A Significance Test for Time Series Analysis,W. Allen Wallis & Geoffrey H. Moore,19,21
215,36,A Note on the Mean as a Poor Estimate of Central Tendency,R. J. Brookner,9,0
215,36,On the Distribution of the Partial Elasticity Coefficient,H. Gregg Lewis,9,0
215,36,The Use of per Capita Figures for Demand Curves,Adolf Kozlik,9,0
215,36,Federal Reserve Bank of New York Indexes of Production and Trade,Norris O. Johnson,9,0
215,36,Toward Standardized Symbols for Basic Statistical Concepts,Frederick E. Croxton,10,0
215,36,On the Calculation of Correlation Coefficients with Modern Calculating Machines,,9,0
215,36,"The Effects of Federal Revenue Acts of 1938, 1939, and 1940 on the Realization of Gains and Losses on Securities",,8,0
215,36,Book Reviews,Glenn E. McLaughlin Review Editor,9,0
214,36,The Meaning of Unemployment Statistics,Aryness Joy,10,0
214,36,Dynamics of Labor Supply,Howard B. Myers,10,0
214,36,Wholesale Price Indexes,Francis McIntyre,9,0
214,36,Cost of Living Indexes,Robert A. Sayre,11,0
214,36,Price Indexes as Viewed from the Standpoint of the National Defense Program,Martin Taitel,10,0
214,36,An Appraisal of Index Numbers of Prices Farmers Pay,Joel Dean & Mary Hilton Wise,9,0
214,36,Principles and Procedures for Putting across Business Statistics Reports to Executives,John W. Boatwright,10,0
214,36,How the Librarian would like to Find Statistics,Rose L. Vormelker,10,0
214,36,How a Newspaperman Likes Statistics Presented,John W. Love,9,0
214,36,Problems concerning the Availability of Census Data,Halbert L. Dunn M.D.,9,0
214,36,Observation on Correlation Analysis,A. H. Mowbray,13,0
214,36,Corporate Earnings on Share and Borrowed Capital in Percentages of Gross Income (1918–1940),Leland Rex Robinson,10,0
214,36,Sources and Uses of Corporation Funds,Arthur B. Hersey,9,0
214,36,The Validity and Significance of Male Net Reproduction Rates,Robert J. Myers,10,4
214,36,The Relation between the Design of an Experiment and the Analysis of Variance,A. E. Brandt,14,0
214,36,Some Practical Uses for Hyperbolic Grids,Herbert G. Smith,10,0
214,36,Notes and Discussions,,8,0
214,36,Book Reviews,Glenn E. McLaughlin Review Editor,9,0
213,36,An Inquiry into the Nature and Causes of Statisticians,F. Leslie Hayford,12,0
213,36,Problems of Statistical Control—Military Aspects,Richard O. Lang,9,0
213,36,Problems of Statistical Control—Economic Aspects,Robert R. Nathan,9,0
213,36,Business Approaches to Rearmament Production Control,Theodore H. Brown,10,0
213,36,Housing in Relation to National Defense,Samuel J. Dennis,11,0
213,36,On the Interpretation of Censuses as Samples,W. Edwards Deming & Frederick F. Stephan,24,12
213,36,The Importance of the Statistical Viewpoint in High Production Manufacturing,P. L. Alger,10,0
213,36,On the Initiation of Statistical Methods for Quality Control in Industry,Leslie E. Simon,12,0
213,36,Some Considerations Involved in Appraising the Adequacy of Occupational Statistics,Gladys L. Palmer,9,0
213,36,Adequacy of Employment Statistics,Arthur H. Reede,8,0
213,36,Adequacy of Data in the Field of Public Aid,Herman M. Somers,9,0
213,36,Cost Functions for the Steel Industry,Mordecai Ezekiel & Kathryn H. Wylie,9,1
213,36,Some Theoretical Implications of the Statistical Analysis of Demand and Cost Functions for Steel,Jacob L. Mosak,9,0
213,36,The Nature of the Demand for Steel,H. Gregg Lewis,9,0
213,36,"Robert Emmet Chaddock, 1879–1940",Frederick E. Croxton,10,0
213,36,"Raymond Pearl, 1879–1940",Halbert L. Dunn M.D.,10,0
213,36,A Correction,Q. Forrest Walker,9,0
213,36,Book Reviews,Glenn E. McLaughlin Review Editor,12,0
212,35,The Trend of the Birth Rate by Age of Mother and Order of Birth,Alfred J. Lotka & Mortimer Spiegelman,10,0
212,35,"The Effects of Federal Revenue Acts of 1938, 1939, and 1940 on the Realization of Gains and Losses on Securities","Q. Forrest Walker, W. T. Collins & D. E. Higgins",8,0
212,35,The Sampling Procedure of the 1940 Population Census,"Frederick F. Stephan, W. Edwards Deming & Morris H. Hansen",16,10
212,35,On Measuring the Cost of Life Insurance,Thomas S. Berry,9,0
212,35,"Changing Seasonal Fluctuations in the Amounts of Public and Private Assistance and Earnings on CWA and WPA Projects in 116 Urban Areas, 1929–38",Dwight B. Yntema,9,0
212,35,Specific Fertility Rates for Detroit,Carl H. Fischer & Henry H. Pixley,10,0
212,35,The Pennsylvania Committee on State Statistics,Harry Hoyle,8,0
212,35,A Graphic Short Cut to the Moving Average Method of Measuring Seasonality,William A. Spurr,10,0
212,35,The Calculation of Correlation Coefficients from Ungrouped Data with Modern Calculating Machines,P. S. Dwyer,9,0
212,35,Statistical News and Notes,,8,0
212,35,Book Reviews,Glenn E. McLaughlin Review Editor,8,0
211,35,Hourly Earnings and Unit Labor Cost in Manufacturing,Irving H. Siegel,11,0
211,35,A Measure of Purchasing Power Inflation and Deflation,Murray Shields,11,0
211,35,Factors to Be Considered in Measuring Intercity and Interregional Differences in Living Costs,Faith M. Williams,8,0
211,35,The Wisconsin Committee on Statistics,E. W. Morehouse,8,0
211,35,Classification of Hospital Morbidity,Marta Fraenkel M.D.,8,0
211,35,Factorial Design and Covariance in the Biological Assay of Vitamin D,C. I. Bliss,7,6
211,35,Interdependence in a Series,Lila F. Knudsen,8,0
211,35,Note on Tests of Departure from Normality,William G. Madow,9,1
211,35,Statistical News and Notes,,8,0
211,35,Book Reviews,Glenn E. McLaughlin Review Editor,8,0
210,35,War and Commodity Prices,Holbrook Working,9,0
210,35,Sampling Public Opinion,Elmo Roper,14,0
210,35,Problems and Progress in State Statistics,R. L. Gillett,8,0
210,35,Diabetes Mortality: A Statistical Analysis,Constance Wynn Altshuler,11,0
210,35,"On the Bartels Technique for Time-Series Analysis, and its Relation to the Analysis of Variance",L. R. Hafstad,9,0
210,35,"A Note on the Chi-Square Test, the Poisson and the Binomial",Joseph Berkson M.D.,21,9
210,35,Further Comments on Berkson's Problem,Burton H. Camp,10,2
210,35,Consistency of Information from Records and Interviews,Gertrude Bancroft,9,2
210,35,Can Safety Be Handled Statistically?,Edward F. Brayer,8,0
210,35,Statistical News and Notes,,7,0
210,35,Book Reviews,Glenn E. McLaughlin Review Editor,8,0
209b,35,The Centenary of the American Statistical Association,Frederick F. Stephan Secretary,28,1
209b,35,"Lemuel Shattuck, Statist, Founder of the American Statistical Association",Walter P. Willcox,39,8
209b,35,The Halfway Point,Davis R. Dewey,24,3
209b,35,Census—Past and Future,Halbert L. Dunn M.D.,21,0
209b,35,Statistical Trends,William Fielding Ogburn,22,2
209b,35,The Next 100 Years of the American Statistical Association,Joseph S. Davis,26,1
209b,35,Greetings of the Allied Social Science Associations,Jacob Viner,11,0
209b,35,Greetings of the Royal Statistical Society and the Canadian Political Science Association,R. H. Coats,12,0
209b,35,The Aging of Populations,Raymond Pearl,24,1
209a,35,Extent and Causes of Differences in Hourly Earnings,Jacob Perlman,10,0
209a,35,Effects of the 25-cent Minimum Wage on Employment in the Seamless Hosiery Industry,A. F. Hinrichs,11,0
209a,35,The Problem of Our Excessive Banking Reserves,Lawrence H. Seltzer,9,0
209a,35,Actuarial Problems in Social Insurance,Reinhard A. Hohaus,15,0
209a,35,Statistical Methods as Applied to Casualty Insurance,Mark Kormes,9,0
209a,35,Mortality Tables—Financial Measuring Rods in Life Insurance,"Alfred N. Guertin F.A.S., F.A.I.A., A.C.A.S.",12,0
209a,35,Standard Classification of Industries in the United States,Vladimir S. Kolesnikoff,9,0
209a,35,An Industrial Classification for Reports from Individuals,Bruno Fels & P. K. Whelpton,9,0
209a,35,Plans for Vital Statistics in 1940,Halbert L. Dunn M.D.,10,0
209a,35,The Analysis of Economic Time Series,Gerhard Tintner,21,0
209a,35,Practical Difficulties Met in the Use of Experimental Designs,A. E. Brandt,12,0
209a,35,The Uses of the Census of Business,,9,0
209a,35,Statistical News and Notes,,8,0
209a,35,Book Reviews,,9,0
208,34,Can Production of Automobiles Be Stabilized by Making Their Prices Flexible?,Willford I. King,9,0
208,34,The Concept of Demand and Price Elasticity—The Dynamics of Automobile Demand,Charles F. Roos & Victor von Szeliski,23,1
208,34,A Rejoinder,Willford I. King,10,0
208,34,A Further Reply,Charles F. Roos & Victor von Szeliski,9,0
208,34,The 1939 Census of Business Gets under Way,Fred A. Gosnell,10,0
208,34,The Place of Research in the Long-Time Planning of a State Program for Public Welfare,David M. Schneider,10,0
208,34,Factors Affecting the Rate of Return on Mailed Questionnaires,Walter Mitchell Jr.,10,1
208,34,The Convertibility List of Occupations and the Problems of Developing it,Gladys L. Palmer,12,1
208,34,A Method of Graphic Interpolation,J. Stevens Stock,10,0
208,34,On an Experiment in the Teaching of Statistics,Jerome B. Cohen & John M. Firestone,9,0
208,34,Statistical News and Notes,,9,0
208,34,Charles Ferris Gettemy,Roswell F. Phelps,10,0
208,34,Book Reviews,Glenn E. McLaughlin Review Editor,11,0
208,34,Editorial Board Page,,9,0
207,34,The Limitations of Statistical Demand Curves,George J. Stigler,12,5
207,34,Industrial Wage and Hour Surveys for Management Guidance,Walter Mitchell Jr.,9,0
207,34,The Use of the Analysis of Variance in Enumeration by Sampling,W. G. Cochran,22,18
207,34,Tests of Simple Mendelian Inheritance in Randomly Collected Data of One and Two Generations,Chas W. Cotterman & Laurence H. Snyder,10,0
207,34,A Statistical Approach to Accident Prevention,Max D. Kossoris,12,2
207,34,The Correlation Ratio for Ranked Data,W. Allen Wallis,18,15
207,34,Nomographs for Determining the Significance of the Differences between the Frequencies of Events in Two Contrasted Series or Groups,Joseph Zubin,9,12
207,34,The Summation Check in Statistical Calculations,R. J. Myers & A. Herschfeld,11,0
207,34,Statistical News and Notes,Frank A. Hanna,11,0
207,34,Book Reviews,Glenn E. McLaughlin Review Editor,11,0
207,34,Editorial Board Page,,9,0
206,34,The Technical Problems and Limitations to the Construction of Indexes of Physical Production,Philip G. Hudson,9,0
206,34,Price Reduction as a Stimulus to Sales of Durable Consumers' Goods,Don D. Humphrey,11,0
206,34,Replacement Demand for Consumers' Durable Goods,Edwin B. George,10,0
206,34,The Financial Aspects of Railroad Consolidation,Shelby Cullom Davis,10,0
206,34,Notes on the Interpretation of External Statistics,Q. Forrest Walker,9,0
206,34,Collection and Interpretation of Inventory Data,Walter Mitchell Jr.,11,0
206,34,"Trends in Canadian Bond, Stock and Commodity Markets 1928 to 1938",A. Willard Turner,12,0
206,34,Some Problems in Teaching Elementary Statistics,Lester S. Kellogg,10,0
206,34,Discussion,Harry Pelle Hartkemeier,9,0
206,34,The Purpose and Method of Measuring Productivity,Harry Magdoff,9,1
206,34,The Measurement of the Technological Factor in Labor Productivity,Arthur Wubnig,11,0
206,34,Did Productivity Increase in the Twenties?,Elmer C. Bratt,9,0
206,34,A Rejoinder,David Weintraub,9,0
206,34,Reply,,9,0
206,34,Religious Differentials in the Net Reproduction Rate,A. J. Jaffe,9,2
206,34,Representative Sampling in Large-Scale Surveys,Frederick F. Stephan,13,1
206,34,The Least-Squares Standard Error of the Coefficient of Elasticity of Demand,Jacob L. Mosak,10,0
206,34,A Scientific Basis for Standard Sizes for Children's Garments and Patterns,M. A. Girshick,9,0
206,34,A Statistical Basis for Setting Wage Rates,Donald Patterson Industrial Engineer,9,0
206,34,Statistical News and Notes,,9,0
206,34,Joseph A. Hill,E. A. Goldenweiser,10,0
206,34,Warren Milton Persons,William Trufant Foster,12,0
206,34,Book Reviews,Glenn E. McLaughlin Review Editor,12,0
206,34,Editorial Board Page,,9,0
205,34,Science and Society,R. H. Coats,20,2
205,34,Postponable Purchasing of Durable Consumers' Goods and the Business Cycle,Charles S. Tippetts,10,1
205,34,Producers' Goods Prices in Expansion and Decline,Lloyd G. Reynolds,9,0
205,34,Prices of Consumers' Goods in Expansion and Recession,Henry B. Arthur,10,1
205,34,Concepts Used in Unemployment Surveys,John N. Webb,10,1
205,34,Discussion,Aryness Joy & Loring Wood,9,0
205,34,Biostatistical Problems Involved in the Standardization of Liquid Household Insecticides,"F. L. Campbell, George W. Snedecor & W. A. Simanton",9,0
205,34,"An Index of 10 Commodities, Monthly, 1815–60 in the New York City Wholesale Markets",Warren F. Hickernell,10,0
205,34,The Statistical Presentation of the Effectiveness of Institutional Treatment,George B. Vold,11,0
205,34,The Purpose of Parole Statistics,Harry Willbach,10,0
205,34,Clearing Variates in Confluence Analysis,Horst Mendershausen,9,2
205,34,The Natural Decrease of Population in Certain American Communities,Harold F. Dorn,9,3
205,34,A Correction,Milton Friedman,11,3
205,34,Note on Punched Card Technique,C. W. Vickery,12,0
205,34,Statistical News and Notes,,9,0
205,34,Book Reviews,Glenn E. McLaughlin Review Editor,12,0
205,34,Editorial Board Page,,9,0
204,33,The Misuse of Statistics,Jerome B. Cohen,24,3
204,33,Interest and Dividends in the Balance of International Payments,Paul D. Dickens,13,0
204,33,Seasonality in Strikes,Dale Yoder,9,4
204,33,Population Estimates of Local Communities and Economic Planning,George J. Eberle,13,0
204,33,The Standard Deviation of Sampling for Life Expectancy,Edwin B. Wilson,10,5
204,33,Measures of Changes in Fertility in Germany,Conrad Taeuber & Irene B. Taeuber,15,0
204,33,A Mechanical Intensity Shading Map,R. Von Huhn,9,0
204,33,The New System of Population Accounting in the Netherlands,H. W. Methorst Director-General of Statistics,10,0
204,33,Dr. Warburton' Review of National Income and Capital Formation—A Comment,SimóN Kuznets,9,0
204,33,A Rejoinder,Clark Warburton,9,0
204,33,An International Convention on Statistics of Wages and Hours of Work,J. W. Nixon,11,0
204,33,Progress of Work in the Census Bureau,,9,0
204,33,Statistical News and Notes,,10,0
204,33,Harry Jerome,Walter H. Ebling,10,0
204,33,Book Reviews,Ralph J. Watkins Review Editor,9,0
203,33,How to Study the Social Aspects of the Depression,Edwin B. Wilson,9,0
203,33,The χ2-Test of Significance,Thornton C. Fry,13,1
203,33,Some Difficulties of Interpretation Encountered in the Application of the Chi-Square Test,Joseph Berkson M.D.,73,99
203,33,Further Interpretations of the Chi-Square Test,Burton H. Camp,11,0
203,33,Some Thoughts on Curve Fitting and the Chi Test,W. Edwards Deming,13,0
203,33,Punched Card Technique for the Correction of Bias in Sampling,C. W. Vickery,10,0
203,33,The Problem of the Stock Price Index Number,Francis McIntyre,9,0
203,33,"Problems in the Measurement of the Physical Volume of Output, by Industries",Solomon Fabricant,9,0
203,33,The Wisconsin Committee on Statistics,Walter H. Ebling,9,0
203,33,Conference on Employment and Payroll Statistics,Ernestine Wilke,11,0
203,33,Current Domestic Trade Statistics,Edward L. Lloyd,10,0
203,33,The Annals of Mathematical Statistics,,15,0
203,33,Journal of the Polish Statistical Society,,10,0
203,33,A Manual of Design and Construction of Time-Series Charts,,9,0
203,33,Statistical News and Notes,,9,0
203,33,C. Luther Fry,Frank A. Ross,9,0
203,33,Book Reviews,Ralph J. Watkins Review Editor,10,0
202,33,The Function of Deposit Banking,E. A. Goldenweiser,11,0
202,33,Trends of Principal Earning Assets and Their Significance,William J. Carson,9,0
202,33,The Economic Distribution of Demand Deposits,Lauchlin Currie,9,1
202,33,Trends of Bank Earnings and Expenses,Donald S. Thompson,10,0
202,33,Some Problems of Bank Supervision,Homer Jones,13,0
202,33,New Indexes of Production and Trade,Norris O. Johnson,10,0
202,33,A Quarterly Series of Manufacturers' Inventories,D. C. Elliott,9,0
202,33,Problems in the Compilation of Data on Total Relief and Work Program Expenditures,Dorothy Fahs Beck,9,0
202,33,Households and Persons Receiving Relief or Assistance,T. J. Woofter Jr. & T. E. Whiting,12,0
